"RegionName","State","Metro","CountyName","SizeRank","2010-01","2010-02","2010-03","2010-04","2010-05","2010-06","2010-07","2010-08","2010-09","2010-10","2010-11","2010-12","2011-01","2011-02","2011-03","2011-04","2011-05","2011-06","2011-07","2011-08","2011-09","2011-10","2011-11","2011-12","2012-01","2012-02","2012-03","2012-04","2012-05","2012-06","2012-07","2012-08","2012-09","2012-10","2012-11","2012-12","2013-01","2013-02","2013-03","2013-04","2013-05","2013-06","2013-07","2013-08","2013-09","2013-10","2013-11","2013-12","2014-01","2014-02","2014-03","2014-04","2014-05","2014-06","2014-07","2014-08","2014-09","2014-10","2014-11","2014-12","2015-01","2015-02","2015-03","2015-04","2015-05","2015-06","2015-07","2015-08","2015-09","2015-10","2015-11","2015-12","2016-01","2016-02","2016-03","2016-04","2016-05","2016-06","2016-07","2016-08","2016-09","2016-10","2016-11","2016-12","2017-01","2017-02","2017-03","2017-04","2017-05","2017-06","2017-07","2017-08","2017-09","2017-10","2017-11","2017-12","2018-01","2018-02","2018-03","2018-04","2018-05","2018-06","2018-07","2018-08","2018-09","2018-10","2018-11","2018-12"
"Shaker Heights","OH","Cleveland-Elyria","Cuyahoga County",407,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,499000,497500,498000,499000,489000,472500,465000,477250,450000,469900,435000,437450,439900,439499.5,471250,460450,439999.5,425000,399000,399000,399000,399000,399000,429000,459000,475000,485000,475000,421950,409000,413950,421950,357500,350000,385000,387250,399000,425000,449000,450000,425000,399450,399000,399900
"Miami Lakes","FL","Miami-Fort Lauderdale-West Palm Beach","Miami-Dade County",408,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,705000,730000,730000,709900,730000,727500,710000,727450,730000,750198.5,763990,751193.5,723995,763495,780490,759995,759995,744345,699000,703495,685045,685045,699000,698630,699000,697500,721790,726795,721790,719990,715000,699998
"Ruskin","FL","Tampa-St. Petersburg-Clearwater","Hillsborough County",409,,,,,,,,,,,,,,,,,,,,,196990,189990,189990,189990,189990,196990,199097.5,209990,212490,225000,227990,231990,232415,232965,230290,230990,236990,232950,239990,244790,244990,245990,244990,239990,247990,252990,250000,248990,249495,243490,256995,263990,259490,256990,262990,261990,259445,258990,267990,267990,270990,273990,279495,281490,272990,272840,267090,263440,258720,249990,250000,253790,253990,253590,246990,246990,242290,237490,237490,239495,238245,234740,235000,240195,244490,242900,244990,249495,251990,251940,250490,250490,249990,249500,249990,249900,250240,250000,249990,250990,250240,264900,257900,251745,254290,249490,249490,251795
"Ladera Ranch","CA","Los Angeles-Long Beach-Anaheim","Orange County",410,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1142500,1135000,1229000,1169000,1137000,1139000,1089000,1149500,1195000,1179000,1175000,1136900,1099000,1179000,1245000,1249500,1264950,1379450,1399000,1334450,1229900,1224500,1238000,1245000,1245000,1245000,1249944,1299000,1199900,1199900,1299000,1316950,1370000,1385000,1369000,1285000,1324444,1349000,1274499.5,1299900,1387450,1492500,1470000,1512500,1499000,1450000,1450000,1449999.5,1424999.5,1399950,1354000,1338850,1295000,1295000,1292000,1334000,1365000,1537500
"Lower Merion","PA","Philadelphia-Camden-Wilmington","Montgomery County",411,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1150000,1199000,1250000,1200000,1224500,1295000,1412000,1344500,1247000,1275000,1199000,1250000,1195000,1240750,1246200,1197000,1195000,1150000,1100000,1100000,1149500,1199000,1075000,1125000,1107000,1115000,1025000,1012500,1012500,1052000,1161250,1362000,1256250,1218750,1092500,1085000,1250000,1395000,1397000,1371999.5,1250000,1349900,1322000,1347000,1184500,1099000,1179500,1237000,1199000,1199000,1195000,1179000,1152500,1099999.5,1037500,1100000,994000,1050000,975000,1032000,1097000,1100000,1099000,1120000,1211500,1224000,1199000,1199000,1140000,1200000,1200000,1200000,1200000,1200000,1125000,1174500,1105000,1100000
"Murrells Inlet","SC","Myrtle Beach-Conway-North Myrtle Beach","Horry County",412,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,659000,667000,607500,575000,587000,595000,627400,575000,559000,575000,549000,504250,549000,509000,549000,549450,537850,535800,512450,525000,519450,522500,549900,539000,537449.5,550000
"Park City","UT","Summit Park","Summit County",413,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5250000,4999999,5375000,5600000,5312500,5550000,5900000,5925000,5972500,5740000,5522500,5410000,5175000,4494000,4687500,4700000,4775000,4925000,4775000,4575000,4675000,4675000,4675000,4463100,3950000,3950000,3950000,4237500,4225000,4675000,4250000,3972300,3850000,3749200,3695000,3515500,3611000,3399000,3269500,3447000,3962000,3975000
"Wilmette","IL","Chicago-Naperville-Elgin","Cook County",414,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1097500,1172500,1210000,1100000,1237000,1349000,1349000,1349000,1325000,1385000,1350000,1225000,1099000,1075000,1067500,1060000,1062000,1085000,1147000,1150000,1199000,1299000,1339500,1219000,1219000,1225000,1232000,1211993.5,1249000,1180000,1162500,1138999.5,1162500,1174500,1199000
"Green Cove Springs","FL","Jacksonville","Clay County",415,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,278900,281900,280400,302445,280400,3e+05,286425,3e+05,299990,3e+05,321990,324990,339990,340490,364495,322945,341490,349500,379990
"Dickinson","ND","Dickinson","Stark County",416,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,349500,333000,329900,324900,314900,3e+05,295000,299950,329000,329000,339450,365000,362450,340000,335000,315000,302500,310000
"Westport","CT","Bridgeport-Stamford-Norwalk","Fairfield County",417,2454000,2475000,2585000,2449000,2295000,2250000,2295000,2295000,2395000,2445000,2472000,2394500,2297500,2249000,2195000,2179000,2262500,2269000,2259500,2275000,2295000,2297000,2299000,2300000,2300000,2299000,2299000,2249500,2122500,2100000,2100000,2049500,2199000,2224500,2289000,2199000,2347000,2399000,2295000,2272000,2312000,2299000,2250000,2299500,2297000,2299000,2395000,2422000,2499000,2499000,2372500,2299000,2495000,2399000,2374000,2379000,2395000,2399000,2375000,2475000,2499999.5,2395000,2350000,2325000,2295000,2249000,2200000,2249000,2199000,2199000,2249500,2250000,2382000,2490000,2199000,2198000,2186000,2099500,2099000,2099000,2099000,2099000,2095000,2047000,2095000,2195000,2049000,1999000,1950000,1975000,1897000,1899000,1999000,1999998,1992500,1999000,2249900,1997000,1879000,1975000,1950000,1969000,2147000,2172000,2195000,1999998,1999998.5,1972500
"Colleyville","TX","Dallas-Fort Worth-Arlington","Tarrant County",418,769900,744369.5,706000,749900,734900,739000,749900,749900,749000,725000,729447.5,668000,644000,639000,698900,720000,699950,728997.5,729000,691950,689900,699950,684900,675000,695000,679900,695495,667450,693447.5,680000,698447.5,682500,696995,693447.5,749900,714900,693450,695900,699900,722450,735000,713497.5,704250,710000,754108,749216,795000,795000,769500,745000,819900,842000,829000,824500,839500,889450,899000,829250,875000,852000,825000,799000,799000,819500,842950,875000,824950,799000,815000,795000,792495,778800,788900,781900,854750,889900,844500,825000,774500,753447.5,777997.5,799000,814900,766997.5,728492.5,750000,824950,814950,815000,849900,822450,797000,769000,783739.5,810663.5,790989.5,790989.5,799950,849000,869000,854999.5,855000,799885,797059.5,839000,829500,839000,834000
"Farmington","CT","Hartford-West Hartford-East Hartford","Hartford County",419,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,886950,824900,774900,749000,749000,764625,744900,707000,649900,685000,729000,729900,779900,799000,799450,759900,759900
"Davenport","FL","Lakeland-Winter Haven","Polk County",420,269900,269900,299250,299250,279900,284500,299000,269900,249000,239900,239900,224900,207908.5,209750,210000,208908.5,217000,220000,219000,220000,229950,250970,259925,260990,250990,259950,262945,260000,260495,246950,244900,246990,249995,255000,259000,257945,264000,262000,264000,285425,299900,309900,321990,315995,324995,313990,324900,322445,326470,329000,327990,319990,315215,299900,321745,324900,319494.5,316665,315670,314990,3e+05,297740,293995,302890,304900,304945,302425,303990,320945,319900,323512.5,323767.5,319345,329970,327970,335000,339000,338950,324940,318975,327000,324995,315000,324900,300470,299925,305095,320500,318000,315000,324445,315000,316000,314990,317470,326990,325995,329000,339450,339450,340990,349000,349000,348500,339995,329975,347990,345000
"Ridgefield","CT","Bridgeport-Stamford-Norwalk","Fairfield County",421,1450000,1579000,1579500,1475000,1475000,1449000,1449000,1348950,1449000,1348950,1345000,1294500,1499000,1370000,1290000,1194500,1200000,1200000,1199000,1149500,1145000,1145000,1139000,1064500,1084000,1145000,1195000,1195000,1195000,1150000,1165000,1179000,1272450,1249900,1272450,1325000,1222000,1272000,1295000,1277000,1245000,1130000,1129500,1202500,1275000,1204000,1349000,1395000,1395000,1350000,1377000,1337500,1359000,1410000,1375000,1334000,1444500,1492500,1372000,1445000,1477500,1474500,1299000,1297000,1299000,1299000,1388000,1299000,1342000,1299000,1299000,1399000,1475000,1399000,1340000,1250000,1249500,1285000,1295000,1300000,1290000,1295000,1295000,1290000,1237000,1322000,1262000,1199000,1199000,1199000,1219000,1244000,1168500,1168500,1168000,1149000,1095000,1097000,1092000,1075000,1080000,1095000,1095500,1052000,995000,975000,995000,964000
"Estero","FL","Cape Coral-Fort Myers","Lee County",422,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,446950,449000,452000,464800,459500,464850,449000,439000,429900,429950,465000,467450,465000
"Richmond Hill","GA","Savannah","Bryan County",423,397500,337400,334900,349900,377450,349900,349900,349900,349900,379900,339900,364450,369950,382450,374750,349950,356900,364900,360000,357500,357954.5,359900,359900,360454.5,338950,349900,329900,320000,328000,334900,326500,319000,319900,328950,328950,329900,332900,341500,338950,336250,319228,322400,318000,318107,324900,336400,331285,333092.5,327500,335701.5,333092.5,335400,336400,336900,336400,319919,322459.5,319900,323900,319900,319909.5,319919,319919,315110,329900,325909.5,335318.5,347900,347000,346495,345990,332500,317950,318400,321900,309200,309900,308500,302406,319213.5,328950,344091.5,336900,340900,354002.5,359400,349900,344000,334500,324900,329000,330546.5,331193,339700,339800,335900,338000,319900,319090,318000,319495,323528.5,326270,326892.5,324900,327570,327885,327170
"Locust Grove","GA","Atlanta-Sandy Springs-Roswell","Henry County",424,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,288625,270361,279450,267551,267551,285452,259900,295904,294733,299000,289700,304301,299900,294900,294900,287400,279950,275000,274900,305623.5,298954,299900,314990,316639,325000,315000,296477.5,310000,307140,310000,329990,327725,313990,319945,311215,311272.5,306900,309950,311330,310607.5,309400,309900,320900,322625,324177.5,332990,327450,323945,319900,302900,302900,314262.5,305900,301900,302900,322900,325900,325900,308128,289317.5,290000
"University Park","TX","Dallas-Fort Worth-Arlington","Dallas County",425,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1987500,1897000,1897000,1895000,1925000,1847500,1795000,1797000,1722500,1610000,1799500,1825000,1850000,1960000,1877000,1882000,2125000,2137500,2125000,2150000,2200000,2124500,2247500,2199500,2174500,2195000,2137500,2100000,2097250,1899000,2049999.5,2187000,2295000,2234500,2428500,2322000,2349000,2349000,2287000,2349000,2299000,2250000,2250000,2297000,2300000,2372000,2445000,2348500,2372000,2295000,2435000,2395000,2359500,2385500,2422500,2376000,2412500,2372500,2195000,2295000,2300000,2325000,2295000,2270000,2257500,2265000,2265000,2380000,2387500,2395000,2395000
"Fruit Cove","FL","Jacksonville","Saint Johns County",426,499900,499000,437450,439900,422000,399900,425000,427400,409950,407947.5,410000,407947.5,372450,358145,375000,389900,393950,342400,357990,364495,377450,387450,385000,369900,379000,369000,375000,359000,359500,359000,379900,334900,369000,339900,329990,319999,319900,349900,329970,323995,324990,322925,319450,317445,319950,316465,314975,316970,322445,354450,369900,372400,375000,389990,384000,389990,392490,399720,389990,399900,392990,405450,402400,402400,444500,444950,459250,474445,425000,454833.5,459000,449990,443745,431900,450000,428450,409900,429750,429500,409500,399990,424900,435000,449945,449990,454990,449450,429945,429945,436240,451495,454990,465000,465490,424995,425000,424990,419900,419900,447500,434950,421445,423995,423995,439500,409990,438000,441500
"Village of Palmetto Bay","FL","Miami-Fort Lauderdale-West Palm Beach","Miami-Dade County",427,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,737000,737000,799000,779325,780450,799900,799900,827450,799950,839500,799950,810000,824900,799900,799000,799000,799000,799000,817000,844000,849900,870000,849900,858450,849000,849000,879000,876500,815000,799499.5,785000,749000,730000,724950,724950,749950,821950,799819,809499.5,824000,819000,799000,826500,826500
"Zionsville","IN","Indianapolis-Carmel-Anderson","Boone County",428,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,579900,579900,679900,654900,578950,587450,630000,595000,595000,599500,645000,630000,630000,644950,675000,605000,639900,657500,637000,669500,682000,694900,719900,699900,719900
"Hays","KS","Hays","Ellis County",429,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,309500,289000,279900,249250,250000,244750,267000,274900,273000,267000,280000,292000,257000,253450,253500,257000,261000,256000,225000,222500,225000,249500,268900,275000,287450,277450,299000,299250,279450,262450,259000,260000,249900,284250,275500,297000,299000,275000,285000,275000,267000,263450
"Calabasas","CA","Los Angeles-Long Beach-Anaheim","Los Angeles County",430,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2197000,2097000,2185000,1899900,2135000,2150000,1899000,1899000,1947000,2250000,2397500,2250000,2295000,2291900,2310000,2295000,2399000,2399150,2399300,2625000,2399150,2395000,2350000,2324500,2497000,2495000,2472000,2426000,2395000,2372499.5,2397000,2399000,2349999,2399499.5,2572500,2550000,2595000,2590000,2324500,2460000,2525000,2749000,2950000,2524500,2925000,2699000,2750000,2699000,2695000,2699000,2672500,2550000,2524500,2649500,2760000,2624750,2664250,2662250,2699500,2797475,2824500,3050000,2799000,2774500,2570000
"Granite Bay","CA","Sacramento--Roseville--Arden-Arcade","Placer County",431,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1298000,1293500,1299900,1375000,1361750,1299900,1396750,1398750,1351500,1349500,1449000,1500000
"Herriman","UT","Salt Lake City","Salt Lake County",432,338400,329900,329900,325000,324800,323388.5,314888.5,322338.5,312388.5,294900,285000,280675,284900,298338.5,299000,296900,289900,270500,279660,289900,295950,290950,290000,295450,299900,285500,285500,269450,269900,299000,319900,319200,308000,3e+05,325000,325000,325000,327400,335000,344800,372407,399450,380000,370857,384500,399900,389900,399900,389900,386950,383950,373400,367450,389900,389950,395000,385250,370000,365000,350000,335000,350000,359900,352400,330000,364900,399900,414900,410000,407450,399900,429950,399900,389900,389900,414450,426000,404499.5,419999,429709,434900,437447.5,449850,434500,434000,439000,455000,484900,479000,459999,459999,435000,420500,412000,429450,429450,430000,475019,474700,521450,478500,459900,465500,514950,499900,470000,487450,480000
"Grayson","GA","Atlanta-Sandy Springs-Roswell","Gwinnett County",433,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,295487.5,270000,269900,268984,268068,293075,294000,291101.5,287715,291846.5,274900,305613,308196.5,319745,321100,320000,300790,293990,291525,292645,302252.5,292645,292645,299000,303800,306957.5,312730,312730,312860,313210,318205,320155,334115,324430,332990,325000,326990,326430,324000,324115,326945,325000,325000,325000,326284,337802.5,343671.5,337802.5,337302.5,349995,350990,345990,345990,334995,347945,332490,332490,360000
"Parkland","FL","Miami-Fort Lauderdale-West Palm Beach","Broward County",434,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,787000,799499.5,775000,742450,824035,849000,849000,849500,850000,749000,725495,799000,749000,775000,750777,744900,749900,766950,775000,827000,799900,864492.5,856990,882815,877820,874900,887810,902676,879567.5,866340,899000,908413.5,873170,915000,939000,939000,899999,877999.5,799450,799999,916084.5,894500,849499.5,9e+05,899000,897470,905000,895450,910000,915000,915000,914995,862507.5,823935,795000,837499.5,892000,9e+05,800090,804990,812545,831000,848620,860990,886470,891520,895320,875000,875000,885320,859590,840450,857500,850000,850000
"Chanhassen","MN","Minneapolis-St. Paul-Bloomington","Carver County",435,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,599450,619900,609450,579000,589000,609900,629000,659500,669000,625000,625000,634900,657450,689950,675000,683647.5,679795,684847.5,673897.5,659900,632500,644950,619250,692450
"Monument","CO","Colorado Springs","El Paso County",436,537450,539900,515900,511250,510000,495900,489000,494900,475000,471950,456750,475000,467625,449900,439225,449900,449950,449900,449900,450000,439000,439000,439675,444950,444900,427500,430000,439450,445000,464375,449250,435500,435310,444500,472500,459900,454750,459500,449950,449000,448250,446250,480574.5,495000,480999,486720,467460,460035,432000,435000,415000,435000,445000,449900,472450,475000,464885,479900,477000,475000,479900,492000,475000,492400,464900,469945,491950,507500,529900,549500,549500,553700,525000,465000,472500,486500,488000,488000,496950,490000,485000,483340,495000,499925,511500,514000,503250,514500,502750,490500,495000,484900,474462,483900,483450,476100,499949.5,506500,530000,540700,549900,546600,526450,539900,525000,541950,549900,525000
"Citrus Ridge","FL","Orlando-Kissimmee-Sanford","Osceola County",437,297000,295000,288000,279990,275000,272200,277450,299225,275000,279900,279900,279900,274995,275000,279000,279000,299943.5,299990,299945,290000,299900,299900,295000,295000,295000,290000,304990,306745,302445,314990,317990,317990,316360,314990,307457.5,305000,327990,349000,344450,349900,358305,349000,328047.5,350945,374900,375000,375000,359900,359900,358990,376950,351990,369990,365990,369990,379900,390169.5,390169.5,399000,399000,399000,394000,396999.5,399945,394999,394000,407900,409475,399900,397990,395450,395449.5,399950,399000,396995,389990,389900,388200,385000,382615,379950,379950,378495,379950,379000,378975,374500,374500,369990,380000,380000,379900,375495,374900,373500,379900,398000,395495,399000,403135,399000,399000,399000,405000,421990,420995,430945,438000
"Elgin","SC","Columbia","Kershaw County",438,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,287400,283900,264900,279900,292900,289900,284900,288154,285654,289900,279474,292047,293750,293750,291191.5,292141.5,335950,364900,321000,309000,334940,353160,359030,347160
"Blythewood","SC","Columbia","Richland County",439,,,,,,,,,,,,,,,356563,380850,375000,349900,327960,325134,322067,334990,309900,320134,309900,301430,301430,278477.5,266817.5,268100,279897.5,270990,270750,278552,285000,284457,286163,294000,289900,294764,298690,308995,307528.5,307067,309133.5,319240.5,317432,315515,312191,292283,291435,288495,288990,299900,314707,304900,299900,298990,291050,289882,307125,291293.5,296251,322824.5,315938.5,304065,303950,299950,306520,310640,308709.5,307160,310267.5,319413.5,308897.5,321900,303270,304900,300699.5,299900,307950,309387,279950,272490,288000,294595,283409,288083,291500,279622.5,283900,283654.5,282000,288500,288500,284145,284450,305460,315161.5,315990,317315.5,311900,299950,304845,310900,310990,324900,321945
"Helotes","TX","San Antonio-New Braunfels","Bexar County",440,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301995,282200,258878,249000,264750,267000,279900,285000,273000,268000,274000,274000,269000,277000,276000
"Darien","CT","Bridgeport-Stamford-Norwalk","Fairfield County",441,,,,,,,,,,2395000,2595000,2395000,2595000,2645000,2595000,2695000,2467500,2497000,2395000,2775000,2775000,2695000,2485000,2475000,2480000,2721000,2395000,2450000,2450000,2462500,2595000,2822500,2795000,2795000,2795000,2795000,2399000,2397000,2449000,2395000,2422000,2425000,2485000,2595000,2495000,2495000,2545000,2595000,2595000,2485000,2395000,2375000,2322000,2250000,2295000,2595000,2699000,2695000,2750000,2795000,2745000,2695000,2595000,2547000,2399000,2399000,2395000,2495000,2450000,2589000,2522000,2399000,2580000,2597500,2595000,2572500,2495000,2562500,2491500,2395000,2395000,2549000,2445000,2522000,2575000,2522500,2380000,2495000,2495000,2495000,2495000,2299000,2395000,2595000,2699000,2760000,2950000,2695000,2485000,2395000,2332000,2315000,2295000,2315000,2349000,2469500,2494500,2695000
"Chapin","SC","Columbia","Lexington County",442,,,,,,,,,,,,,,,,,,,,,,,,,,,,494450,474900,475000,499000,462500,499000,456000,425000,385000,378900,314815,349000,342990,309900,339000,339495,299990,290000,289900,289945,299687,299892.5,299900,303282,304900,308397.5,307659,312222,318990,318990,317495,311301,316000,319990,322967,324096,324548,349900,350000,333975,333900,374900,333900,320900,319900,332900,338445,322345,332900,365776.5,366416,373424,371849,361909,359179,313900,317900,319000,329400,326450,332900,339900,348900,352900,348900,332400,316900,315864,313950,299900,304900,306050,309900,307900,305445,275990,275990,275400,261400,276195,283979
"Washington","UT","St. George","Washington County",443,,,,,,,,,,,357500,319400,359000,369950,342000,324900,364900,359900,342450,324900,337450,344950,349900,329000,344500,359000,359900,359450,399000,394450,379900,352400,359950,364900,359500,399000,439900,398000,396500,389450,393700,398500,389000,379000,377400,387400,389900,399000,429750,450000,444825,434500,439900,440000,397450,409450,471250,442450,467400,437900,480450,434900,434900,459900,537400,523900,539000,539450,532000,522450,525000,499900,497500,490000,480000,420000,455150,462500,475000,475000,475000,479000,499900,492450,514900,549900,539900,549900,509900,508950,469900,474950,459900,475000,477500,492449.5,487449.5,489999,484900,516950,525000,527450,525000,489900,494949.5,489900,499947.5,494947.5
"New Canaan","CT","Bridgeport-Stamford-Norwalk","Fairfield County",444,2775000,2972500,3e+06,2950000,2745000,2745000,2795000,2950000,2795000,2795000,2895000,2995000,2972500,2875000,2622000,2495000,2395000,2395000,2395000,2495000,2495000,2495000,2495000,2495000,2500000,2699000,2695000,2595000,2595000,2597499.5,2595000,2658000,2595000,2595000,2645000,2695000,2500000,2495000,2495000,2449000,2499000,2499000,2499000,2695000,2695000,2695000,2695000,2695000,2800000,2712000,2595000,2595000,2495000,2495000,2595000,2549000,2637500,2697000,2750000,2799000,2895000,2697500,2695000,2695000,2650000,2749000,2795000,2650000,2650000,2695000,2695000,2713000,2687000,2650000,2650000,2595000,2499000,2495000,2495000,2497000,2350000,2497500,2497500,2550000,2567000,2495000,2350000,2295000,2350000,2285000,2250000,2199500,2199499.5,2224500,2199000,2190000,2195000,2112499.5,2095000,2024999.5,1999000,2095000,2095000,1998000,1995000,2124500,2195000,2195000
"Denver","NC","Charlotte-Concord-Gastonia","Lincoln County",445,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,399000,399000,395000,409000,414950,395495,382495,399900,4e+05,395969.5,390000,389950,392215.5
"Trussville","AL","Birmingham-Hoover","Jefferson County",446,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,313892.5,309072.5,315925,320000,328100,331100,328100,347502,349900,340700,336957.5,354995,384910,386952.5,390522.5,379900,360914,359574,360914,364069,364747.5,365426
"Forney","TX","Dallas-Fort Worth-Arlington","Kaufman County",447,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,303899,299950,313343,315000,314990,313343,314990,308995,315397.5,299990,309495,315000
"Bonaire","GA","Warner Robins","Houston County",448,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,235000,228585,228230,247500,256000,231870,266900,270812.5,258125,243750,232200,235245,232911,235000,248700,232911,246000,242400,253500,244900,274900,269900,265000,279900,259900,262150,283000,262150,278500,289950,289900,285500,278000,275000,293387,281387,269500,296950,299900,299974.5,299950,299900,303650,307450,308250,307500,309280,310385,308290,311503,312818,313625,309400,310998,300950,308900,304900,299900,290900,299900,293200,293900,304900,312487.5,306450,309000,304900,334774,338250,350000,346614,351211,350052
"Guyton","GA","Savannah","Effingham County",449,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,257700,263900,263800,265350,274900,265900,270900,274900,267900,267900,258000,251800,264450,251200,259750,253200,263400,265400,267400,267900,276000,276000,271600,274900
"Malibu","CA","Los Angeles-Long Beach-Anaheim","Los Angeles County",450,,,,5995000,6495000,6500000,6392000,6485000,6485000,5450000,5950000,5495000,5495000,5822500,5425000,5375000,5300000,5400000,5697500,5697500,5550000,5492500,5500000,5600000,5697500,5895000,5400000,4987500,4980000,5397500,5550000,5300000,5090000,5445000,5495000,5495000,5995000,5895000,5522500,5747500,6495000,5897000,5995000,5995000,5999000,5995000,5799000,5995000,5950000,5750000,5750000,5600000,5450000,6095000,6095000,6450000,6095000,6095000,6095000,6195000,6399000,6495000,6447000,6100000,6195000,6750000,6950000,7372500,6950000,6950000,6995000,6750000,7367500,6750000,6495000,6495000,7478000,7975000,7982500,8399000,7990000,8200000,7495000,7747500,8447000,8299500,8200000,8225000,8200000,7789444,7250000,6900000,6500000,6750000,7500000,6874500,6632500,6500000,6495000,6264500,6264500,6264500,6242500,5999985,6097492.5,6272500,6250000,5987000
"Pinecrest","FL","Miami-Fort Lauderdale-West Palm Beach","Miami-Dade County",451,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2171500,2150000,2279000,2149500,2300000,2549000,2497000,2499000,2599999.5,2500000,2499500,2499000,2495000,2485000,2747000,2650000,2699000,2725000,2649500,2724000,2597000,2495000,2445000,2450000,2447500,2300000,2325000,2275000,2295000,2291500,2361500,2495000,2499000,2597500,2645000,2595000,2597000,2647000,2649000,2675000,2687000,2649000,2649500,2649000,2599999,2550000,2437000,2462000,2499000,2495000,2495000,2298500,2298000,2270000,2275000,2275000
