"RegionName","State","Metro","CountyName","SizeRank","2010-01","2010-02","2010-03","2010-04","2010-05","2010-06","2010-07","2010-08","2010-09","2010-10","2010-11","2010-12","2011-01","2011-02","2011-03","2011-04","2011-05","2011-06","2011-07","2011-08","2011-09","2011-10","2011-11","2011-12","2012-01","2012-02","2012-03","2012-04","2012-05","2012-06","2012-07","2012-08","2012-09","2012-10","2012-11","2012-12","2013-01","2013-02","2013-03","2013-04","2013-05","2013-06","2013-07","2013-08","2013-09","2013-10","2013-11","2013-12","2014-01","2014-02","2014-03","2014-04","2014-05","2014-06","2014-07","2014-08","2014-09","2014-10","2014-11","2014-12","2015-01","2015-02","2015-03","2015-04","2015-05","2015-06","2015-07","2015-08","2015-09","2015-10","2015-11","2015-12","2016-01","2016-02","2016-03","2016-04","2016-05","2016-06","2016-07","2016-08","2016-09","2016-10","2016-11","2016-12","2017-01","2017-02","2017-03","2017-04","2017-05","2017-06","2017-07","2017-08","2017-09","2017-10","2017-11","2017-12","2018-01","2018-02","2018-03","2018-04","2018-05","2018-06","2018-07","2018-08","2018-09","2018-10","2018-11","2018-12"
"Tinton Falls","NJ","New York-Newark-Jersey City","Monmouth County",842,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,224990,222445,209999,224995,225000,224945,238500,231050,244450,235995,247450,239900,239900,249900,249900,249945,245000,249990,259000,257999,268750,262400,268500,264950,268900,274000,259450,249900,248750,255000,257000,259900,259950,266250,262450,268000,267750,269900,266450,265000,265000,264900,269000,269900,269900,259900,259900,265000,277400,265000,279900,277250,276900,279900,249900,267900,272400,263500,270000,269950,277450
"Effingham","IL","Effingham","Effingham County",843,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,163900,162900,158977,153450,154977,154977,151900,147199.5,155900,149900,150500,153450
"Steamboat Springs","CO","Steamboat Springs","Routt County",844,367000,347500,365000,361900,369950,375000,375000,349975,349000,339000,340000,335000,337000,339000,339000,337000,330000,325000,319000,310000,307500,315000,339000,339000,339000,329000,335000,335000,335000,337000,349000,349000,335000,338200,337400,337400,349000,333200,329000,329000,315000,298500,297500,309000,315000,319000,329000,319000,345750,329900,326950,323900,323900,325000,319000,319000,329000,339000,339000,334500,334500,332200,334500,356250,346950,343500,344900,335000,336500,359000,372000,386875,382000,364900,354950,349500,346000,358000,379000,379000,384450,384950,399000,379000,369500,359450,349300,354900,349500,359000,363950,359000,359000,324000,325000,339000,362500,403750,409900,425000,422500,425000,419500,435000,435000,447000,442500,438000
"Madison","CT","New Haven-Milford","New Haven County",845,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,315000,309499.5,299900,307000,339000,373000,324000,359000,349000,335000,339450,323500,319900,313950,329450,334450,329900,329000,335999,350000,369000,349000,369000,369900,369450,372450,375000,365000,359900,369000,310000,310000,317450
"Glenvar Heights","FL","Miami-Fort Lauderdale-West Palm Beach","Miami-Dade County",846,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,270000,284000,315000,289500,269900,285000,269900,269000,272500,282000,292000,289000,294900,259995,235000,230000,257000,3e+05,277000,325000,299900,314200
"Beckley","WV","Beckley","Raleigh County",847,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69950,69900,65000,65000,64700,64500,64900,64000,53450,50499.5,53450,59000
"Okatie","SC","Hilton Head Island-Bluffton-Beaufort","Beaufort County",848,209900,217000,214000,214000,215000,209900,199900,199500,203999,199900,199900,199900,199000,192244,189900,190000,189450,189000,189000,196925,207870,219000,199500,199900,2e+05,199900,199000,199000,186942.5,189900,190000,194885,204990,212990,202990,206490,206950,209350,200995,204000,220950,219445,226945,224400,237200,239900,239000,233245,229500,234990,225995,227990,231490,235745,242990,236490,238500,249437.5,244990,248437.5,243015,244040,243990,248990,251990,248990,252245,250802.5,249490,257990,253632.5,259990,255790,259000,259545,261990,275000,285340,281615,275990,282337.5,285565,284900,284900,262815,279277.5,280220,277790,279999,284987.5,293333.5,300345,318900,314000,312557.5,294495,266990,249900,269900,269900,282990,284900,284900,287990,290950,298945,291445,290990
"Overland","MO","St. Louis","Saint Louis County",849,,,,,,,,,,,,,,,,,,,,,,,,,,,49900,57450,51000,59900,59900,59900,58000,57000,54950,59900,58450,57000,59000,59000,63600,66900,64700,67500,64900,63700,59900,60950,59900,59000,64950,66900,65000,65000,65000,69900,69900,67500,65949.5,64900,61250,58200,63700,64900,59949.5,63900,67000,68000,66500,67250,64700,74900,69900,69000,70950,74900,76250,74500,73250,79900,73000,75450,69975,69950,69900,72500,74950,75000,80000,79900,77450,76900,75000,72450,70000,79000,74950,79900,77450,79900,80000,84200,84200,81700,79900,78900,79900,80000
"Rancho Mirage","CA","Riverside-San Bernardino-Ontario","Riverside County",850,349000,349000,339000,319000,319000,315000,309000,299000,299000,315000,317000,314950,299000,289000,295000,299000,289250,289900,269900,275000,259700,249950,259000,269350,269000,249500,245000,239500,254500,249900,259000,259000,263000,279000,262000,259000,259000,274000,279000,279000,269900,269450,279750,269900,289000,284450,289000,299000,297000,299000,299000,310000,299499.5,276450,292000,280000,285000,307250,319900,299500,298000,322450,318000,299000,288882,299000,299900,315000,299950,318500,319000,314950,299900,309000,309000,311900,299900,312450,297500,285000,299000,309950,299500,299000,299900,299000,299000,299000,299000,299450,299900,304950,323750,319000,329000,344900,374990,362000,365000,375000,379000,387990,375995,379900,390445,379995,395000,398990
"Mesquite","NV","Las Vegas-Henderson-Paradise","Clark County",851,169900,179900,179900,179450,179000,179000,179900,172250,164990,168500,176490,163995,179000,175500,175000,175000,169000,169900,175000,173950,158495,154900,149700,145850,149900,149900,154000,150000,154000,159000,159000,169500,168500,174000,169900,171900,170490,170490,174950,173500,179445,185000,179900,187200,181900,189900,198850,189900,180990,189500,189000,193500,174000,173000,186500,159950,161000,169900,175990,169950,169950,165000,158000,159900,184900,178495,182900,184950,186900,184445,197150,185990,189000,199500,199900,178950,198000,199250,201995,2e+05,203990,204495,205000,208000,214950,214950,218200,217130.5,214900,219700,225110,219900,219900,224950,228000,234500,238280,244700,240000,246500,239900,236950,249900,252400,246950,236495,235445,235245
"Lemay","MO","St. Louis","Saint Louis County",852,95000,94900,99250,99000,99200,99400,93000,90000,92500,90000,90000,95950,94900,95000,89900,86400,86000,84900,83900,84900,79900,75000,78000,76500,75000,74900,70000,78500,78000,79500,78500,74900,69900,73000,74900,69700,75000,79900,74950,74900,76000,79900,78900,82500,79900,76000,75000,74750,84900,84900,84900,82500,79900,79900,69900,67000,69900,72200,74950,79125,79900,84900,84950,84900,81900,85450,84450,89900,87450,89900,89900,84950,89900,89700,89900,89950,99000,96450,92900,89000,91075,91950,94900,101900,100900,92500,1e+05,104950,93000,92700,89900,87500,89949.5,90393.5,89950,89700,86950,86450,90000,89250,93350,93450,99000,96500,1e+05,109900,99949.5,104900
"West Norriton","PA","Philadelphia-Camden-Wilmington","Montgomery County",853,185000,179900,184500,174900,174900,174900,171250,174700,172500,169900,169900,170000,172500,167000,165950,167000,168220,164950,168900,167500,167500,163000,159900,159900,162000,159900,159900,159900,165950,165000,165000,150900,149900,144900,139950,142450,139250,138000,144900,151900,144900,150000,149950,150950,150000,145000,149900,148200,148200,148250,145700,159900,153700,160000,172700,168750,165900,172400,172400,172400,163950,169000,170000,167450,163700,159900,153900,149900,148000,150000,150000,149500,149450,154950,149950,159900,160000,159900,157450,156900,158450,162200,162200,164900,159900,162200,160000,159900,159900,159825,162500,170000,170000,163925,164900,155000,155000,157500,155000,150000,155000,160000,151250,160000,150000,152500,155000,155000
"Detroit Lakes","MN",,"Becker County",854,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,257000,255000,227450,229900,219000,239450,249900,249000,249000,252450,235000,230000,232400,229900,219800,219800,234450,234950,229500,234950,240950,242000,229900,219000,257450,259900,239900,212999
"Hopkinton","MA","Boston-Cambridge-Newton","Middlesex County",855,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,339990,339990,344990,347445,347445,389900,392400,409995,414495,420995,411995,418495,413995,422995,418495,422995,422995,439997.5,429000,423995,419495,419495,450000,458580,425000,425000,455132.5,485000,497997.5,520995,485000,484180,479900,471555,425000,424995,425000,439900,439900,425000,410000,454997.5,484955,469977.5,492815,492815,468475,509090,502182.5,505670,515277.5,517905,521287,550000,549297.5,550000,550000,563795,548997.5,554500,574042.5,571697.5,575857.5,589000,585880
"Jennings","MO","St. Louis","Saint Louis County",856,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29950,29900,25000,28000,29000,29000,25537,28000,29500,29218.5,28621,28500,29000,28000,29500,28000
"Sylva","NC","Cullowhee","Jackson County",857,166000,167900,166450,175000,175000,175000,169000,174900,174900,175000,175000,175000,195000,195000,195000,189500,175000,169000,174950,167000,177000,170000,169000,169000,169000,158950,158950,159000,158950,161700,159450,159450,154000,150000,149500,149500,159000,145000,147500,137300,142500,137300,145000,150000,153500,149900,149900,153490,149900,142450,139450,148750,146875,145000,149900,159000,153500,153950,149000,142000,149000,152000,154450,165000,175000,174900,170950,170500,169000,169000,169000,169000,162450,162000,169000,169000,188000,183000,184000,182000,182000,188500,188500,188500,188500,169500,179900,169500,177900,176450,182450,194000,199250,199700,199250,199500,227500,199900,209900,195000,194950,215000,227000,217450,219500,219900,227000,229900
"Alexandria","KY","Cincinnati","Campbell County",858,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,215710,248355,231990,247172.5,245990,246905,235080,241495,230990,208990,200780,219900,221445,199430,199495,209900,194990,194080,193170,192942.5,197210,199430,197059,198496.5,203990
"Portsmouth","RI","Providence-Warwick","Newport County",859,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367450,362450,329900,285000,299900,292000,299000,294000,285000,287450,296500,329900,365000,365000,372000,339000,387000,369500,359500,344450,344000,329900,329900,349000,354500,341950,387000,357500,362500,349000,347000,331450,334900,324900,339900,334900,329900,3e+05,324900,342450,349000,377000,377000,376500,342400,365000,339850,339900
"Beverly Hills","FL","Homosassa Springs","Citrus County",860,84900,79900,79900,77950,79250,75500,75000,73900,69900,69000,67900,67668,69000,67900,69900,69000,69900,65900,64900,64900,63450,59900,59250,58500,59000,58125,58125,56200,59900,56500,55800,58000,57400,58450,57400,58950,59000,55900,56500,59450,65950,64900,62700,63400,59900,59900,59900,59900,65000,64900,59900,64900,64900,59949.5,62000,59900,58500,59900,58900,59450,54900,55500,62000,55000,59900,63000,65000,65900,67900,66500,65500,64900,68500,69000,69900,69900,73200,73200,72500,74900,78500,79000,79900,79000,79900,79900,88500,89900,89900,89450,84650,80000,84950,89450,89000,92900,93500,95000,99000,97200,99450,104900,104900,109950,106000,103500,109900,110000
"Lihue","HI","Kapaa","Kauai County",861,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,275000,245000,239450,233750,239000,240950,245000,249000,250000,250000,246750,255000,275000,277000,265000,259950,249950,250000,267000,276500,272000,276750,259500,260000,260000,259000,255950,263500,295000,295000,270500,249900,251500,291500,294393,300555.5,303000,332000,332000,325000,327000,326000,320000
"Waterford","CT","Norwich-New London","New London County",862,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,159900,150900,159000,187100,197000,192450,197300,197300,199900,199900,197000,196000,182450,174000,169900,159900,175900,182500,182500,182500,180950,178500,178500,174700,179000,174900,174000,188694,199900,199900,191450,182400,182400,179900,179900,172400,167450,164900,164900,169900,169900,169900,169900,164500,164900,159900,179900,159900,169900,169900,179900,197000,199000,216900,191500,189900,194950,195000,192450,197000,189900,195000,195000,189877,189888.5,199000,199900,189000,190000,189000,195900,179000
"Laguna Woods","CA","Los Angeles-Long Beach-Anaheim","Orange County",863,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,229000,235450,239900,240000,240000,235000,239000,237500,239000,239900,239000,239000,230000,237250,239888,240000,235700,239000,239000,245000,249000,245000,249000,249000,248750,249000,250000,248900,250000,252944,259000,268800,279000,282450,279000,288000,295000,299000,298800,295990,289500,299000,310000,313000,315000,307000,322000,315000,318000,315000,315000,329500,329000,329000,325000,322249.5,329000,329000,325000,329000,325000,324000,324000
"Hernando","FL","Homosassa Springs","Citrus County",864,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,182450,189900,172200,177400,185950,193450,179900,165750,194450,189900,166450,160000
"Crystal River","FL","Homosassa Springs","Citrus County",865,,,,,,,,,,,,,,,125500,125000,125000,120000,122450,120000,120000,120000,120000,120000,121500,117500,124900,124950,124900,124900,119750,119250,119000,119000,116450,121950,117000,118750,125000,124900,124900,124900,122500,123700,125000,124700,119250,119500,112500,114500,112500,116950,118900,125000,125000,129900,125000,122500,128700,129900,127900,125000,125000,122000,115000,112900,119000,119000,125000,139900,155000,149900,149900,149900,138000,147450,139900,130000,132500,139900,131450,139950,143750,149900,154900,145950,147500,147500,155900,156900,164900,159400,159900,154900,157400,154950,149900,159900,149900,149900,149900,154900,154900,149900,149900,152000,159000,158900
"Benton","LA","Shreveport-Bossier City","Bossier Parish",866,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,242500,241250,237700,226500,232500,232250,239900,249000,236000,242500,236000,236000,235000,238750,232400,237950,238500,238000,239700,259800,259900,242000,237450,245000,249900,245000,250000,236999.5,245000,249000,247000,231425,224900,244950,249000,245000,244000,249000,259000,259000,259000,257500,245000,259900,251750,279500,268950,249999.5,239500,234500,227450,219900,222450,225000
"Hot Springs Village","AR","Little Rock-North Little Rock-Conway","Saline County",867,104950,102900,99900,99500,99500,99900,99900,99900,105000,109700,105000,102450,99900,99900,106000,109250,109500,109500,107500,107000,104900,103900,99900,100950,99000,99000,94500,99000,97950,96900,93250,99000,99000,99000,95000,97000,89900,89900,89450,89900,89800,88200,84900,84500,85950,84900,84900,85400,89900,88200,89000,89000,89900,89900,89500,84900,79900,82450,79450,79000,79450,81950,84900,87900,89700,89000,89000,89900,85749.5,84949.5,84900,85999.5,84949.5,88700,95950,87500,87500,89250,87900,89000,101500,99417,99458.5,92200,94900,92400,90000,89000,99450,99900,99500,112900,124900,127500,125750,125000,120000,119000,115900,121950,124900,124900,122450,117250,115500,115500,131499.5,139000
"Saint Simons Island","GA","Brunswick","Glynn County",868,298500,282500,280000,297000,299000,299000,299000,289000,3e+05,285000,299000,299000,269000,286750,264650,249000,250000,269000,269000,268450,255250,265000,249000,249000,239000,267500,279450,246950,235000,230000,230000,229000,229000,225000,219000,205000,199950,2e+05,205000,205000,209900,207450,199000,191950,194500,189900,189900,199900,2e+05,2e+05,2e+05,205000,209500,221500,209000,225000,211000,226950,209000,209700,2e+05,192000,195000,2e+05,2e+05,213750,219500,235900,227000,249950,249900,235000,229000,232000,250000,250000,239000,223000,230500,250000,239900,224500,229450,249900,249950,242450,249900,269000,292000,277000,275000,250000,250000,245000,237000,238000,224950,239900,267250,267700,239900,282000,319450,319900,301950,327000,329000,320000
"Windsor","CO","Greeley","Weld County",869,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,279439.5,272400,272400,293457,299900,297264,301400,309900,306400,317400,333860,334820,333860,303535,299900,308950,304975,336542.5,333939.5,331006,313950,309448,317165.5,312450,314900,315000,333408,333579,333750,324900,320841.5,324900
"Nokomis","FL","North Port-Sarasota-Bradenton","Sarasota County",870,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,238000,238947.5,239900,239900,230000,230000,259900,249900,249950,259450,264900,269900,259900,258000,262500,259000,264450,269500,264900,272200,272000,269900,260000,262000,274500,285000,287000,284900,289248,279900,279950,282425,279950,279900,287450,285000,284900,284242.5,284900,283585,279900,275500,277000,267000,265000,274000,268000,269700,269900,289950,302445,300495
"Rockport","TX","Corpus Christi","Aransas County",871,179952.5,179952.5,178950,173750,180005,179450,180020,183250,179900,172500,176200,169900,167450,167450,165000,172400,172400,187000,179500,169900,178500,178950,169900,169450,169450,157950,168250,166950,158000,160000,164900,168000,168000,168000,142750,143000,137223,145000,159900,169000,182200,175000,185000,178000,185000,191200,189000,189000,182450,189700,189500,179000,179986,185000,185000,185000,189750,182000,178500,179000,175000,179000,179000,173900,173900,169000,175000,175000,161000,175000,179250,175000,175000,175000,205900,208550,205900,199997,199000,205900,214900,214900,210000,214900,219993,217443,205950,205400,209000,204900,204500,212500,226500,222000,225000,205000,190000,184500,184500,189900,190000,189950,189950,194000,189950,189950,195000,190000
"Newton","IA","Newton","Jasper County",872,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55950,63201.5,71950,76200,74700,71200,64900,64000,69900,73950,72450,72450,72266,63250,64000,64500,64900,64900,64950,60000,60000,59900,59950,60000,59950,60000,62900,64900,64950,67000,64900,68000,69000,69250,69900,69825,64900,68000,64900,64900,64900,64900,65450,66000,67000,69500,69900,72900,72900,74500,74999,74999,69900,65950,67500,67500,67000,67000,69900,65000,67000,69400,69400,69900,67500,64900,64900,65950,68450,69900,69900,72000,69900,69900,69900,72924.5,74750,75000,70450,69900
"Carmel-by-the-Sea","CA","Salinas","Monterey County",873,,,,,,,,,,,,,,,,,,,,,,,862000,895000,895000,895000,809000,889000,893500,849000,779000,795000,898000,929000,995000,985000,990000,992500,957500,1e+06,1142000,1045000,967500,990000,1096000,999000,999000,844000,815000,799000,789000,795000,849000,875000,825000,861500,895000,865000,875000,875000,870000,810000,810000,852000,795000,839000,845000,822000,849000,892000,844000,885000,949500,949500,950000,849000,949000,929000,887000,964500,1124000,995000,1099500,1050000,949000,958500,849000,832000,882000,862000,882000,895000,944500,940000,899000,885000,899500,1017450,1144000,1139000,1075000,929950,1024000,907500,850000,897000,975000,975000
"Advance","NC","Winston-Salem","Davie County",874,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,149000,149900,156500,153200,144000,144500,149500,149900,149900,160000,157500,156750,158500,159250,156700,149900,157450,154450,154450,160000,162500,154900,154450,159950,154900,157400,159950,154900,159900,159900,154900,154900,154900
"Clearlake","CA","Clearlake","Lake County",875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,125000,125000,119975,117450,114900,114900,117500,120000,125000,125000,119500,119500,119750,139000,139000,139450,159000,154000,139900,139000,139700,148000,148497.5,147500,148497.5,147750,160000,162450,155000,155000,150000,157000,159900,159900,159900,159950,159475,155400,152475,157000
"Weehawken","NJ","New York-Newark-Jersey City","Hudson County",876,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1312000,1125000,1250000,1237000,1297500,1345000,1224000,1237000,1224000,1300000,1287990,1098000,1250000,1350000
"Narragansett","RI","Providence-Warwick","Washington County",877,,,,,,,,,,,,,,425000,359900,389000,354900,354900,349450,352000,342250,332225,329450,324900,329000,347000,334000,334000,359500,385000,334000,339900,329900,325000,329900,325000,340542.5,341585,369000,389995,345450,329000,341000,362500,377000,407155,389000,389000,375000,349950,397500,349900,395000,368000,359900,349900,349950,349500,399000,344500,350000,359000,359450,344950,349900,390000,379900,379900,389000,389500,389500,377449.5,384900,419900,429000,438500,429500,438500,447000,419000,422450,442000,449000,436950,449450,440000,439900,459450,439900,457450,449000,433900,425000,419900,418800,416900,424450,420000,454250,472450,444000,449000,439000,449000,446400,426950,382400,395000
"Hampton","NH","Boston-Cambridge-Newton","Rockingham County",878,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,339900,324900,349900,350000,332450,344950,329000,342000,347500,369900,369900,369900,344900,320000,339450,344900,334450,339000,339000,339450,334450,329900,357400,339450,334000,320000,325000,320000,311950,314000,319000,325000,322500,347400
"Dennis","MA","Barnstable Town","Barnstable County",879,236750,232200,236750,239900,239000,239000,239900,239000,239000,246205.5,244955.5,239900,239850,229500,229900,229500,229950,229950,239900,234950,239900,239900,237950,234900,219000,217500,209000,199900,197200,216000,217500,209900,230000,219000,224900,222400,224900,228000,228000,235000,235000,227450,229900,227450,232000,237000,249450,249450,239900,249000,239900,239000,239911,252000,244450,249422,249000,260950,263000,249000,259400,239900,225000,224950,239900,239900,239900,239450,249900,249900,253249.5,249900,249900,249900,245000,244950,245000,258450,259000,251449.5,259900,269000,284900,276400,286200,262900,277000,279450,299000,279900,279900,279900,269450,269000,274900,275000,269900,275000,274950,271250,272500,279900,282450,289000,289900,275000,272000,269950
"Burnsville","NC",,"Yancey County",880,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,207450,195000,185000,195000,198000,196950,198000,198000,198450,185000,175000,159900,159700,159000,159000,159450,159450,166700,175000,175000,169450,159000,142400,159450,165000,180000,179950,185000,189000,188000,185000,196950,190000,175000,174800,174800,179000,175000,175000,195950,198500,198500,199000,199000,199000,199000,199000,199000,199900,224900,215000,199000,199000,199000,197900,196250,198000,198000,198750,189650,198000,199000,199000,209500,205250,224900,225000,224950,237000
"Gulf Shores","AL","Daphne-Fairhope-Foley","Baldwin County",881,224950,229900,229700,235000,229000,229700,229000,199000,219000,224900,224900,220000,219000,208900,199900,199900,199000,199000,199000,190000,199000,199000,197000,194900,189900,184950,179000,179450,189900,192900,189900,189450,189000,192450,184900,179700,178500,175000,177900,184000,184900,195000,207250,210000,199900,199000,199500,199700,199900,192000,199900,195000,187000,185000,189900,194900,199000,199000,199000,187900,184900,189900,199000,210000,219000,219500,219900,219900,215000,214450,214950,219500,226000,225000,229900,230000,229000,225000,229000,228900,234500,229900,229900,229000,228000,234500,234900,233250,269000,272000,297450,277000,274900,275000,267000,259950,265200,259900,260500,259900,258250,268944,259949.5,257500,256250,262400,261400,259000
"Mashpee","MA","Barnstable Town","Barnstable County",882,321950,327500,312000,319999,317000,312000,313500,299900,307000,312500,315000,299900,317500,315000,315000,313500,319000,329900,324900,323900,325000,324950,325000,319000,310000,304450,299500,310000,316000,324900,319000,318000,319000,319000,319000,315000,315000,315000,315000,319000,329900,329900,339000,354900,359450,359900,368200,381650,368200,379450,365000,369000,345000,349900,339900,374900,374900,374900,374900,379900,384900,398000,388000,369900,349000,359999.5,364900,375000,375000,375000,379000,377900,369900,375950,399900,404900,374950,379000,389900,369500,389900,387000,389000,399450,389000,389000,385000,399450,394500,399000,412400,421950,416950,409900,399500,393450,379900,386750,399950,399900,409000,399450,389450,405000,409000,4e+05,399900,420000
"Apollo Beach","FL","Tampa-St. Petersburg-Clearwater","Hillsborough County",883,132500,139000,139450,138500,139250,134900,131000,129975,129900,135000,138000,135000,135000,129900,135000,135500,130470,127450,125000,120000,129000,129000,141790,143345,144445,141890,136340,127500,136900,139000,143505,143040,143040,142520,145670,147450,146570,147370,152450,155000,157990,167450,160000,169750,163500,174950,175000,172200,168090,175000,174950,175000,177000,169445,179000,179000,179000,177450,184200,186990,189990,193995,192990,191990,196495,196990,195000,193995,195495,191780,195000,189900,194750,2e+05,204000,202995,205000,203950,199000,201990,203900,201990,209900,210000,210000,214900,204990,192000,199950,2e+05,209900,210000,210000,210000,214923,214990,207995,219990,225000,214950,225000,205102.5,195000,195000,186000,197200,209000,212000
"Hedgesville","WV","Hagerstown-Martinsburg","Berkeley County",884,,,154900,149704.5,156950,149949.5,139900,139900,139900,132450,135000,139900,139900,139900,120000,127500,128808.5,120000,122450,124900,129900,124900,119900,119200,119900,117500,119450,118000,114900,118450,119000,118450,116250,110000,113500,109950,110000,109950,109950,110300,110150,110300,109900,105450,110000,109950,105000,105000,105000,105000,99000,98450,99000,110000,110000,108900,110000,105000,105000,105000,99250,98250,92700,99250,104950,105000,105000,103700,101250,99950,1e+05,99950,107000,107450,107450,107450,107450,111400,114900,107900,107900,107250,106250,108900,109900,108900,105250,105500,114900,121950,125000,119900,119900,118500,110000,117750,104500,119900,108000,119900,108000,104750,109828.5,126450,132400,134900,139900,128950
"Morehead City","NC","Morehead City","Carteret County",885,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,179900,185000,185000,185000,179500,179000,177700,174700,197900,184900,174700,165000,179900,180000,201700,202250,197200,175000,185900,196500,197900,182950,164900
"North Palm Beach","FL","Miami-Fort Lauderdale-West Palm Beach","Palm Beach County",886,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,155000,179000,189000,185000,198500,199000,187000,199000,219900,2e+05,199000,182400,174900,187450,174900,187500,197000,204000,219000,210000,2e+05,199000,217500,214000,205000,218950,227000,224500,234000,225000,244000,225000,236500,234000,215000,215000,225000,229000,225000,229900,230000,229500,227500,228250,229000,222500,227750,232500,232700,234900,249000,249499.5,270000,267500,271950,265000,260000,274000,272000,275000,299000,284000,294000,274950,258000,269900,279900,274450,285000,279000,269000,269900,257450,268900,269900
"Marco Island","FL","Naples-Immokalee-Marco Island","Collier County",887,399000,399000,419000,435000,420000,399999,399000,395000,395000,399000,384900,377000,362005.5,349000,348000,349000,349000,329000,314500,324000,339166.5,368333,339900,343950,319450,299900,315000,319450,327000,319900,316950,299000,325000,319900,339000,329000,3e+05,298500,283950,279000,288950,279000,279000,279000,299000,315000,307000,321500,324000,299000,299900,319000,372250,377500,382200,349000,354500,354500,335000,389000,397500,414900,398250,399000,371200,359000,379750,389900,439900,449000,465000,459500,459000,462450,450000,448000,448000,399000,389900,389900,389900,4e+05,422500,389000,425000,410000,399450,389900,389000,390950,389000,371950,385000,377000,374900,379000,392700,389900,399000,399500,384450,389000,389900,389000,399250,394450,408500,408000
"Taos","NM","Taos","Taos County",888,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,285000,286500,279000,283750,299000,299900,327000,299000,289000,285000,292000,287000,282450,279000,289000,311500,289000,284450,289000,275500,279000,279000,275000,284250,289000,302375,311500,299999,305500,305750,294900,294900,319549.5,307000,325000,325000,319549.5,319000,375000,359500,354500,344500,375000,375000
