"RegionName","City","State","Metro","CountyName","SizeRank","2010-01","2010-02","2010-03","2010-04","2010-05","2010-06","2010-07","2010-08","2010-09","2010-10","2010-11","2010-12","2011-01","2011-02","2011-03","2011-04","2011-05","2011-06","2011-07","2011-08","2011-09","2011-10","2011-11","2011-12","2012-01","2012-02","2012-03","2012-04","2012-05","2012-06","2012-07","2012-08","2012-09","2012-10","2012-11","2012-12","2013-01","2013-02","2013-03","2013-04","2013-05","2013-06","2013-07","2013-08","2013-09","2013-10","2013-11","2013-12","2014-01","2014-02","2014-03","2014-04","2014-05","2014-06","2014-07","2014-08","2014-09","2014-10","2014-11","2014-12","2015-01","2015-02","2015-03","2015-04","2015-05","2015-06","2015-07","2015-08","2015-09","2015-10","2015-11","2015-12","2016-01","2016-02","2016-03","2016-04","2016-05","2016-06","2016-07","2016-08","2016-09","2016-10","2016-11","2016-12","2017-01","2017-02","2017-03","2017-04","2017-05","2017-06","2017-07","2017-08","2017-09","2017-10","2017-11","2017-12","2018-01","2018-02","2018-03","2018-04","2018-05","2018-06","2018-07","2018-08","2018-09","2018-10","2018-11","2018-12"
"91007","Arcadia","CA","Los Angeles-Long Beach-Anaheim","Los Angeles County",324,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3680000,3680000,3680000,3288000,3138000,2769000,2900000,3180000,2998000,3189000,3184500,3180000,3280000,3334000,3380000,3254000,3391500,3365000,3258000,3150000,3190000,3074500,3150000,3089500,3225000,3190000,3349000,3240000,3088000,2984000,3100000,3200000,3200000,3739000,3650000,3650000,3200000,3200000,3499000,3484000,3180000,3080000,3039500,2965000,2880000,2974944
"46077","Zionsville","IN","Indianapolis-Carmel-Anderson","Boone County",326,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,579900,629900,674900,597450,569900,569900,605000,576500,569900,586500,625000,6e+05,612500,612500,644950,597000,639900,657500,637000,669900,675000,694900,709900,699900,719900
"78260","San Antonio","TX","San Antonio-New Braunfels","Bexar County",327,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,521400,525320,555635,529450,519990,522445,499573.5,495338.5,499157,499990,499990,503888.5,507777,499995,473619.5,503995,502400,499450,488000,484000,480000,484995,487163,493531.5,487867
"31324","Richmond Hill","GA","Savannah","Bryan County",328,397500,337400,334900,349900,377450,349900,349900,349900,349900,379900,339900,364450,369950,382450,374750,349950,356900,364900,360000,357500,355000,357450,355000,359950,338950,349900,321157.5,317315,325000,328000,325000,328000,323950,328950,328950,328000,332900,338000,338000,335400,318331.5,319900,318000,318107,324900,336400,331285,333092.5,327500,335701.5,333092.5,335900,335400,336400,336400,319919,325000,319919,325000,319919,324900,324950,322449.5,319900,329900,325909.5,335318.5,347900,347450,346495,332900,328500,311450,313450,319616,305000,308500,306750,299912,315000,328900,343483,336900,338900,351552.5,358900,348461.5,343979,332000,324900,329000,330546.5,331596.5,339800,341950,344000,345850,319900,319900,318000,319495,324900,328550,326892.5,324900,327570,327885,327170
"97086","Happy Valley","OR","Portland-Vancouver-Hillsboro","Clackamas County",329,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,682480,649960,667450,649500,649960,637355,629960,644000,634480,645000,649900,679900,699960,749900,732400,724900,699900,712450,724900,712450,724900,724900
"22101","McLean","VA","Washington-Arlington-Alexandria","Fairfax County",330,1299000,1362500,1399000,1459500,1399000,1375000,1400000,1399000,1499500,1424563.5,1475000,1399938.5,1550000,1549500,1499000,1500000,1644000,1599450,1599000,1645000,1650000,1639900,1649990,1690000,1791750,1749000,1696893,1650000,1649450,1650000,1625000,1599393,1650000,1695000,1669900,1749500,1790000,1749500,1659950,1599450,1697000,1750000,1707000,1742000,1789000,1761336.5,1699900,1825000,1837000,1849000,1822000,1875000,1799000,1795000,1797000,1849000,1775000,1795000,1799000,1879000,1879000,1850000,1799000,1799000,1799000,1795000,1733500,1749000,1775000,1749000,1750000,1775000,1798500,1730000,1704950,1699450,1690000,1695000,1724500,1750000,1749990,1750000,1750000,1750000,1792000,1750000,1699900,1725000,1735000,1824998.5,1809998.5,1785372,1789554,1795000,1785090,1749944,1792277,1799000,1720000,1710000,1699999,1699000,1710000,1710000,1734500,1699077.5,1699999.5,1785654
"28104","Stallings","NC","Charlotte-Concord-Gastonia","Union County",331,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,578700,587500,546900,549500,546900,543400,560449.5,556500,574950,525995,599900,599900,599900,599000,599999,594900,610000,588732.5,565000,554990,554990,575000,599000,599000,599000,599000,607500,604950,609900,599250,625000,599000,625000,675000,649000,614750,569900,595000,587999,555499.5,565999,523900,495000,575449.5,579900,610494.5,593999.5,585000,621950,628990,622400,628990,639900,639900,656257.5,634505,622900,625000,659900,649900,640900,625900,594950,629000,611990,618745,619500
"08226","Ocean City","NJ","Ocean City","Cape May County",332,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1174000,1186500,1199950,1199900,1149900,1149900,999950,997000,985000,999000,999000,999000,994450,1029000,1014000,1079900,1099000,1087450,1025000,999450,999900,1099000,1079000,1049900,999900,1099000,1099450,999900,999900,1099000,999900,1149900,1199450,1236950,1249000,1199900,1199900,1249000,1199900,1224450,1224450
"32819","Doctor Phillips","FL","Orlando-Kissimmee-Sanford","Orange County",333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,945000,849900,794500,797950,805900,799000,799900,802450,759000,749000,774000,729000,707000,699000,735000,720000,785000,797000,784670,755000,750000,738374.5,762500,744999.5,739000,790000,729999,734499.5,757000,729499.5,709900,7e+05,740000,7e+05,7e+05,817000,785000,824999.5,850000,839900,754000,749900,840000,845000,840000,814000,830000,707450,749000,845000
"92595","Wildomar","CA","Riverside-San Bernardino-Ontario","Riverside County",334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,425750,435000,417450,417250,419950,434500,449500,449950,444950,442450,428000,434999,434499.5,429900,449900,439700,440000,442500,429950,432450,434995,445000,450995,452000,444900,445000,449990,449700,459900,474500,469450,468888,459450,460000,459950
"80923","Colorado Springs","CO","Colorado Springs","El Paso County",335,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,361283.5,371400,372900,369900,369450,365000,349900,347000,349900,358400,358400,370000,376950,379400,377500,385000,375000,364900,371450,375000,369000,369000
"37215","Nashville","TN","Nashville-Davidson--Murfreesboro--Franklin","Davidson County",336,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1249000,1347499.5,1399000,1429900,1587500,1549000,1500000,1565000,1400000,1450000,1272500,1297500,1349900,1350000,1374500,1272500,1299900,1297450,1249500,1224900,1295000,1374950,1295000,1295000,1399900,1524496.5,1524496.5,1374946.5,1525000,1399900
"32789","Winter Park","FL","Orlando-Kissimmee-Sanford","Orange County",337,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1250000,1199000,1195000,1195000,1410000,1375000,1149000,1237000,1385000,1395000,1457500,1350000,1362000,1149900,1195000,1099900,1099900,1250000,1299500,1390000,1350000,1350000,1357000,1395000,1390000,1327000,1370000,1337500,1295000,1295000,1295000,1350000,1295000,1249950,1398900,1399000,1375000,1362500,1298500,1298000,1349500,1375000,1545000,1512000,1475000,1512000,1495000,1639000,1539900,1562450,1500000,1644000,1621500,1707450,1695000,1595000,1595000,1770000,1595000,1695000,1545000,1495000,1499450,1499000,1449478.5,1597000,1547000,1495000,1742500
"31322","Pooler","GA","Savannah","Chatham County",338,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,304220,302060,302060,303400,299900,304220,306000,310000,322700,315900,319450,331650,335400
"35173","Trussville","AL","Birmingham-Hoover","Jefferson County",339,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,314900,307080,313495,318200,325550,328100,325000,340700,349825,334450,334450,354995,384910,386952.5,382405,361075,360914,357699.5,360244,361253.5,361253.5,364747.5
"59404","Great Falls","MT","Great Falls","Cascade County",340,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,302500,312000,315000,315000,315000,339900,329000,315000,312450,349000,351950,349000,349000,349000,349000,349000,345000,346750,347000,342450,349000,335000,337450,325000
"33579","Riverview","FL","Tampa-St. Petersburg-Clearwater","Hillsborough County",341,,,,,,,,208910,238980,233900,233900,236450,236450,229900,246945,234995,249900,231445,237400,237437,234995,234995,236990,234995,234990,234990,235000,239900,239900,238815,239990,242965,245990,253990,268990,270900,274415,264990,269900,269990,270990,270490,273990,271215,270390,271000,274390,281990,279990,289495,293990,289495,289900,289945,286990,286990,289990,286990,300990,308565,312990,304990,314945,309990,309900,297340,303240,317500,310420,292990,289990,292940,296840,293715,300900,309790,310622.5,309384.5,307990,308712,308424,313490,313490,315400,321744.5,312195,332490,318939,332490,329990,332490,330545,329988.5,325095,318984,319994.5,319990,318939,318939,325840,329990,329740,325495,327090,325254,328990,324995,319220.5
"90274","Palos Verdes Estates","CA","Los Angeles-Long Beach-Anaheim","Los Angeles County",342,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3477500,3499999,3300000,3299500,3300000,3495000,3445000,3445000,3200000,3547000,3250000,3212000,3260000,3289000,3199000,3094500,3128000,3299000,3249000,3495000,3500000,3500000,3497500,3620000,3499500,3395000,3499000,3800000,3975000,3800000,3997000,3872500
"33487","Boca Raton","FL","Miami-Fort Lauderdale-West Palm Beach","Palm Beach County",343,,,,,,,,,,,,,2699000,2599000,2697499.5,2797500,2697499.5,2295000,2195000,1937500,1975000,2195000,1895000,1972500,1922500,1895000,1995000,1995000,2050000,1999000,2095000,2099000,2095000,2177500,1999000,1895000,1999500,2e+06,2177450,2129450,2049499.5,2177450,2197500,2200000,2200000,2250000,2139500,2460000,2429500,2399000,2399000,2599000,2495000,2425000,2522500,2769000,2789000,2600000,2545000,2545000,2495000,2500000,2495000,2488888,2497250,2500000,2850000,2872500,2599000,2599000,2650000,2795000,2795000,2795000,2697000,2375000,2350000,2488888,2145000,2299950,2547500,2796500,2798000,2995000,2997499.5,2995000,3097499.5,2982500,2995000,3097499.5,2965000,2881500,2999999,3347000,3345000,3080000,3195000,3495000,3495000,3895000,3895000,3495000,2950000,2795000,2645000,2796500,2795000,2795000
"92555","Moreno Valley","CA","Riverside-San Bernardino-Ontario","Riverside County",344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,320000,317950,311900,319000,309800,330000,339000,338194,330000,359000,357888.5,359000,358000,350000,357500,365000,373250,372500,367000,350000,365000,379900,377450,378990,359999.5,379990,369450,369900,374950,380995,383500,383500,379000,379945,379995,377450,385000,377500,385000,389900,397000,385000,4e+05,410000,392500,399950,399000,405000,410000,398000,392500,396900,398000,404900,420990,436950,433000,428888,427189,442949.5,449450,449945,449945,439950,449000
"31522","Saint Simons Island","GA","Brunswick","Glynn County",345,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1300000,1300000,1294500,1337500,1312500,1375000,1325000,1325000,1475000,1450000,1485000,1475000,1475000,1497495,1499990,1400000,1400000,1397500,1337000,1295000,1349000,1299000,1495000,1472000,1449000,1449000,1400000,1325000,1325000,1360000,1400000,1397500,1249500,1275000,1275000,1275000,1275000,1195000,1150000,1150000,1133500
"19355","Malvern","PA","Philadelphia-Camden-Wilmington","Chester County",346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1274000,1298000,1195000,1248000,1224000,1196500,1196500,1195000,1195000,1195000,1220500,1246000,1220500,1223000,1197500,1261000,1250000,1195000,1161950,1190000,1195000,1220500,1248000
"33570","Ruskin","FL","Tampa-St. Petersburg-Clearwater","Hillsborough County",347,,,,,,,,,,,,,,,,,,,,,195990,189990,189990,189990,189990,195990,197990,208800,209990,219990,225000,229990,229690,230990,229990,230590,232990,230790,239990,241790,244990,244990,244990,239900,245990,250540,249495,245490,248990,240990,256990,261990,258990,254990,261990,261990,256990,257000,264990,266490,268990,273290,275995,276995,272840,272690,266440,257220,258220,249945,250000,253590,253790,246990,244900,245945,238990,233340,233340,237090,234990,230790,233990,235740,241945,240990,240840,246990,250490,250000,249945,245990,249900,247445,249700,246945,249745,245540,245540,249490,245379,253590,249490,248745,249695,244990,243990,244995
"92602","Irvine","CA","Los Angeles-Long Beach-Anaheim","Orange County",348,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1824900,1772258,1869900,1784700,2017757,2099997.5,2109995,2019400,2068900,1991102,1991102,1998000,2069987,2078390,2258000,2254000,2249997.5,2268997.5,2399697.5,2367497.5,2344995,2270997.5
"29928","Hilton Head Island","SC","Hilton Head Island-Bluffton-Beaufort","Beaufort County",349,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1775000,1875000,1775000,1762500,1762500,1875000,1875000,1875000,1809950,1795000,1795000,1795000,1795000,1772500,1800000,1795000,1750000,1695000,1695000,1697000,1695000,1695000,1695000,1695000,1647000,1647000,1695000,1695000,1695000,1695000,1732950,1770900,1895000,2099500,1945000,1799000,1749250,1895000,1799000,1850000,2010000,2187000,2295000,2295000,2295000,2272500,2340000,2322500,2385000,2385000
"91006","Arcadia","CA","Los Angeles-Long Beach-Anaheim","Los Angeles County",350,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2680000,2935000,2899000,2980000,3290000,3139000,3339000,3088000,2959000,2860000,2950000,2990000,2994000,2935000,2999900,3024950,3488000,3598000,3298000,3050000,3180000,3115000,2799900,3140000,2938000,3280000,3280000,3398000,3680000,3680000,3398000,3300000,3080000,2985000,3080000,2890000,2765000,2945000,3e+06,3300000,3334000
"34747","Citrus Ridge","FL","Orlando-Kissimmee-Sanford","Osceola County",351,545000,549900,511900,499000,493000,493500,450000,450000,449789,435000,445000,435000,425000,410000,425000,417500,410000,410000,429500,410000,398993.5,389000,390000,395000,397450,397900,410000,425000,427450,435000,442475,449700,449900,449900,455000,455000,464000,455000,442000,425000,432475,459000,440000,429900,429900,437900,450000,450000,449950,449850,434950,455695,445000,445000,444390,439000,445000,435000,447000,445000,439400,436950,441990,445000,434950,438000,433165,434390,434390,432475,439000,434975,439000,430000,425000,425000,429900,429945,429000,426750,416495,409450,409900,409900,410000,399000,399000,399450,4e+05,4e+05,399900,399850,399000,399900,399999,419900,467990,470000,479000,499900,479000,472500,479000,481500,485500,490000,498250,498250
"67601","Hays","KS","Hays","Ellis County",352,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,309500,294000,279900,249250,250000,244750,267000,274900,273000,267000,280000,292000,257000,253450,253500,257000,261000,256000,225000,222500,225000,249500,268900,275000,287450,277450,299000,299250,279450,262450,259000,260000,249900,284250,275500,297000,299000,267450,275000,267450,263450,263450
"43054","New Albany","OH","Columbus","Franklin County",353,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1099900,1187000,1149000,1125000,1099000,1099000,1127000,1125000,1125000,1149000,1199000,1274500,1250000,1129000,1099000,1062000,1062000,1079000,1125000,1175000,1175000,1125000,1199000,1272450,1174500,1199000,1097000,1087000,995000,1095000,1185000,1175000,1249000,1249000,1250000,1125000,1195000,1040000,1122500,1095000,998000,1114500,1095000,1050000,1047499.5,999999
"76226","Lantana","TX","Dallas-Fort Worth-Arlington","Denton County",354,647500,625000,599000,599000,599000,599000,619945,646000,619945,639990,642995,599000,599450,629995,587450,597450,587450,597000,558900,571450,594495,594495,623995,611500,609000,604495,599450,577500,535000,549950,565617,550000,516490,507494.5,514990,499900,538000,529000,519990,524945,568349.5,609000,637410,641500,630510,569287.5,597450,601527.5,558613.5,547400,538158,538158,529900,529945,562500,573751,570000,612450,679900,572500,549900,549900,539945,536990,533445,524277,523431,491652,498740,486668,473495,454988,456123.5,520000,523737,510304,545148,564000,559900,574990,556071,550000,599500,6e+05,6e+05,584896,576604,535000,527077.5,528335.5,555000,568217.5,568217.5,564900,537700,540990,540990,540990,544700,549900,538500,559836,550000,550000,540990,552990,553490,564990
"55902","Rochester","MN","Rochester","Olmsted County",355,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,644900,622000,610000,664900,754000,705425,705425,715875,749900,749900,688612.5,670000,681162.5,660000
"32003","Fleming Island","FL","Jacksonville","Clay County",356,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,389000,395000,4e+05,379000,387400,402500,432375,435000,427450,420000,402500,392000,425000,389000,385000,384999,391999.5,367500,360945,378500,392450,377450,385000,385000,388750,379850,381450,389900,394500,383000,404500,409000,414900,399700,397350,362995,375000,390000,397000,389900,397000,385000,385450,375000,362500,364500,350000,385000,387500,380000,389900,382450,372495,369990,374945,399000,392500,394750,390000,425000,424950,415000,415000,417900,399900,399450,395950,399450,399900,385000
"32832","Orlando","FL","Orlando-Kissimmee-Sanford","Orange County",357,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,444500,425000,427000,429000,425000,427500,365000,362000,365000,352395,359970,359970,367000,383845,399000,412499.5,379990,367490,364990,393120,393120,394555,393120,418990,401990,413490,395702.5,398382.5,404813,409726,404995,388990,393990,390495,399900,426124.5,436040,425990,419990,421980,428990,419945,419990,419990,409490,423000,431990,431990,437128.5,432490,434900,439840,447199.5,443700,438690,427000
"30143","Jasper","GA","Atlanta-Sandy Springs-Roswell","Pickens County",358,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,537450,535000,559000,550000,519949.5,575000,582000,562000,582000,575000,589000,592000,525000,499000,499500,499900,539000,539000,489900,492450,529000,512450,530000,539950,549900,575000,589000,599900,599000,582000,582000,579000,582000,594000,532450,554450,575000,634000,599950,599950,609950,607450,575000,575000
"92694","Ladera Ranch","CA","Los Angeles-Long Beach-Anaheim","Orange County",359,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1220000,1289450,1395000,1395000,1395000,1437000,1525000,1379000,1379000,1359000,1350000,1349000,1495000,1595000,1597000,1579900,1595000,1499000,1499000,1649500,1500000,1499900,1442950,1432500,1450000,1474328,1474328,1526052.5,1526052.5,1700000
"92673","San Clemente","CA","Los Angeles-Long Beach-Anaheim","Orange County",360,1099000,1e+06,1087000,1075000,1e+06,1075000,1024450,975000,999450,1100000,1146200,1097450,1097500,999900,964000,899000,904700,861950,854950,916900,897500,924950,925000,924950,899500,899000,899000,950000,989000,997000,1005500,976500,1090000,1024000,1095000,1050000,1139000,997000,1150000,1225000,1225000,1175000,1179000,1225000,1150000,1225000,1195000,1168500,1168500,1172000,1179000,1195000,1314000,1299000,1299000,1299000,1299000,1325000,1299000,1220900,1199950,1211950,1359000,1299000,1289000,1299000,1349900,1350000,1349500,1369000,1392000,1399900,1369000,1339000,1267000,1299000,1299900,1295000,1299450,1375000,1324750,1324750,1329000,1299500,1362500,1380000,1390000,1397000,1427000,1424000,1384000,1378000,1366000,1349000,1415000,1415000,1419950,1495000,1495000,1477500,1382500,1386900,1350000,1489000,1499000,1499000,1499000,1499000
"33301","Fort Lauderdale","FL","Miami-Fort Lauderdale-West Palm Beach","Broward County",361,4195000,3999999,3900000,4195000,3995000,3999999,3945000,3900000,3990000,3900000,3945000,4195000,3999999,3999999,3895000,3895000,3999999,3845000,3772500,3695000,3800000,3695000,3695000,3695000,3800000,3900000,3472500,3275000,3450000,3795000,3847500,3450000,3275001,3222500,3250000,3272500,3099500,2999000,3200000,3295000,3500000,3500000,3690000,3500000,3500000,3792500,3947000,3750000,3899500,4200000,3495000,3495000,3691944,3691944,3495000,3995000,3995000,4200000,3985000,4021500,3995000,4249000,3995000,3850000,3750000,3995000,4495000,4497499.5,4500000,4895000,4997450,4700000,4549999.5,4549999.5,4499000,4499999,4499000,3999999,3999999,3999999,3995000,3999999,3999999,3922500,3995000,3999999,3999999,4490000,4490000,4492500,4490000,4547500,4385000,4497000,4497000,4599000,4395000,3960000,3912500,4375000,4449000,4672500,4847500,4900000,4900000,4435000,4675000,4597500
