"RegionName","State","Metro","CountyName","SizeRank","2010-01","2010-02","2010-03","2010-04","2010-05","2010-06","2010-07","2010-08","2010-09","2010-10","2010-11","2010-12","2011-01","2011-02","2011-03","2011-04","2011-05","2011-06","2011-07","2011-08","2011-09","2011-10","2011-11","2011-12","2012-01","2012-02","2012-03","2012-04","2012-05","2012-06","2012-07","2012-08","2012-09","2012-10","2012-11","2012-12","2013-01","2013-02","2013-03","2013-04","2013-05","2013-06","2013-07","2013-08","2013-09","2013-10","2013-11","2013-12","2014-01","2014-02","2014-03","2014-04","2014-05","2014-06","2014-07","2014-08","2014-09","2014-10","2014-11","2014-12","2015-01","2015-02","2015-03","2015-04","2015-05","2015-06","2015-07","2015-08","2015-09","2015-10","2015-11","2015-12","2016-01","2016-02","2016-03","2016-04","2016-05","2016-06","2016-07","2016-08","2016-09","2016-10","2016-11","2016-12","2017-01","2017-02","2017-03","2017-04","2017-05","2017-06","2017-07","2017-08","2017-09","2017-10","2017-11","2017-12","2018-01","2018-02","2018-03","2018-04","2018-05","2018-06","2018-07","2018-08","2018-09","2018-10","2018-11","2018-12"
"Cooper City","FL","Miami-Fort Lauderdale-West Palm Beach","Broward County",1056,359000,374374,366900,361950,364950,364900,364900,364900,370687,364950,371112,367000,364900,370000,372187,339900,364950,361950,365000,359000,354500,354500,350000,354500,369500,354500,359850,358892.5,334900,375000,389900,380000,361950,354999,349900,368500,379000,379000,399999,379900,380000,395000,375000,4e+05,417450,419000,424950,425000,435000,447444,459444,440000,427450,440000,429900,394000,407338.5,429000,430000,457000,419000,439000,471950,449000,464500,475000,464950,465000,457450,465000,515000,499999.5,519950,499900,499000,495900,469900,476400,454450,455999.5,469999.5,449000,454500,477000,514900,514900,522400,514900,509900,489900,477400,480000,476499.5,454000,448000,449450,454000,496700,467450,476087.5,489500,489500,499425,515000,496500,497000,490000,495000
"Galt","CA","Sacramento--Roseville--Arden-Arcade","Sacramento County",1057,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,374900,400280.5,418950,424999.5,427762,406888,412250,405000,445950,439500,432700,399000
"Adelanto","CA","Riverside-San Bernardino-Ontario","San Bernardino County",1058,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,145000,144900,150000,144900,144900,147000,158750,160000,165000,165000,165000,169900,174900,169900,163900,169900,169000,175000,165900,165000,160000,164950,167900,168950,175000,189000,185000,181450,176000,175000,179950,189450,189999,190000,195000,195000,190000,198500,190000,191250,195000,199000,199000,2e+05,211497.5,215000,215000,210000,220000,225000,235000,239900,245000,249450,252450,249900,245000,240000,247500,249900,248949.5,249900,249900,248949.5,248949.5
"San Dimas","CA","Los Angeles-Long Beach-Anaheim","Los Angeles County",1059,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,698000,698999.5,737499.5,724000,699000,699500,714900,731250,720000,688560,684280,688560,689000,704250,709000,725000,689450,694000,699900,689900,693950,689450,656500,675000,725000,740000,749950,738000,717500,729999,738000,749999.5,734844,739850,749999.5,724500,725000,705150,725000,750000,759999,788000,754500,744949.5,717475,725000
"Orion","MI","Detroit-Warren-Dearborn","Oakland County",1060,240000,234900,232500,232500,237400,249900,249000,234000,239900,247450,249900,247450,234000,244950,249950,259990,273990,289900,279950,277945,274950,276495,261490,277990,284990,279900,276445,278095,277990,289900,284900,284900,279900,267990,249900,282000,279900,291990,297240,292500,302900,329900,325000,353990,356990,319900,339900,350000,361994.5,379900,378000,378900,374900,353490,349990,353490,359900,360000,368450,379900,369900,375475,359900,363990,365487.5,365000,359000,354000,349982.5,349982.5,349495,359990,349495,345990,354900,349900,349990,360990,353990,350000,360445,383450,395000,384750,399000,394000,409950,416957.5,409000,390890,405000,394950,386000,385000,386000,395950,413040,409990,399900,415250,399900,399900,397775,409900,411950,419000,412000,429900
"Newburgh","IN","Evansville","Warrick County",1061,279900,305000,302500,329900,315000,299900,282450,275000,295900,297900,314895,309900,309900,314900,324900,326950,326950,322450,324900,294900,289900,289900,272450,307450,274900,299900,299900,281500,276500,289900,301450,289900,279250,273450,284575,310000,343900,304500,277450,297500,339900,339450,329000,369900,379900,342000,375000,395000,382000,359900,382000,342400,350000,334900,325000,301950,297400,299950,322450,299900,299200,299200,291700,275000,277400,285000,285000,297400,259900,259000,260900,277900,278900,299900,325000,333990.5,339000,339000,352450,339999,339900,339999,349900,349200,339900,339900,349900,349500,344900,339950,339900,342450,315000,320200,337000,329500,319900,320100,317900,324550,310700,311790.5,313000,294500,299900,312000,282150,279900
"Durango","CO","Durango","La Plata County",1062,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,599900,649000,599000,599000,590000,609000,632450,625000,649900,649000,649900,649000,625000,627000,627000,649900,649900,667000,699000,684950,699000,699000,689000,680000,659000,659000,665000,665000,694700,689000,689000,715000,679900,726200,715000,725000,724450,695900,695450,699450,699900,699900,727000,699000,699000,687000,659998,687000,714450,799450,779000,777000,777000,749000,785000,824500,812000,799000,856000,853000,799000,809900,822450,792450,784450,799900,774250,825000,849000,799900
"Eagle","ID","Boise City","Ada County",1063,,,,,,,,,,,,,,,,,,,,,,,,,,,,377000,349450,351450,353000,359900,349900,354700,352450,359900,355000,374900,405000,449000,437000,429450,419500,419900,439900,455000,439900,399950,432450,425000,439950,468900,461450,449900,444987,455000,439900,433000,420000,415000,420000,415000,424950,441200,449900,448450,445000,445000,449900,439900,439825,422450,426950,435000,449000,439000,459900,449900,437400,432400,439900,449700,464900,425450,410000,425000,479450,479900,497000,518000,514900,499900,499900,499450,507375,465000,475000,496700,499200,549000,574900,575000,510400,539490,524900,529950,517400,530000
"Ravenna","OH","Akron","Portage County",1064,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,178400,194375,189375,209000,199350,190650,194750,194900,192000,192000,189900,184950,171600,152450,154900,178900,172495,183695,182445,177450,173745,174990,169990,174990,177790,185000,185000,185225,184999.5,205350,200975,199990,213150,213900
"Spotsylvania","VA","Washington-Arlington-Alexandria","Spotsylvania County",1065,347950,350949.5,340000,346000,347900,340000,325990,326500,326995,339990,339990,340000,339900,338700,339900,339900,349900,349995,339450,349450,357136,342500,321950,308947,299900,294338.5,298777,295540,310540,309900,3e+05,3e+05,295540,296900,3e+05,299000,296220,295000,290000,298540,322400,312450,322200,347450,339900,334240,309900,317492.5,335000,334950,334900,329893,329900,354450,365000,369900,379900,364900,375000,349900,354900,374900,359900,359900,374999,387450,358400,362450,339950,359900,337000,339500,349900,357900,372500,379950,399000,395990,385000,389900,374900,396950,399900,398950,399900,399900,399900,399900,418400,414888.5,409900,409900,399900,409900,399900,422990,422990,419899.5,426990,429900,435000,434450,418990,418990,409900,418990,421990,399949.5
"Oakdale","CA","Modesto","Stanislaus County",1066,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,489000,469500,425000,432000,423500,428450,420000,399000,398500,422250,459450,426000,412000,416000,409000,420000,435000,449950,434475,421949.5,424499.5,415000,425000,430000,424950,424900,419900,430000,425000,419999,419000,414999,419450,417000
"Tehachapi","CA","Bakersfield","Kern County",1067,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,350000,314450,299499.5,309900,302500,299000,311000,337747.5,329995,324977,319000,319000,309000,314000,299000,324476,333000,333000,309500,309000,319900,324950,329000,329000,312450,319450,312450,312000,324750,324888,347000,324900,320000,315000,317444,307000,310000,327450,318000,372420,365950,377445,371970,359000,359900,376970,372000,359900,365500,386250,374000,375000,369000,389450,375000,375000,375000,389900,385000,407000,381500,404000
"Elk Grove Village","IL","Chicago-Naperville-Elgin","Cook County",1068,305900,306900,306900,314900,314900,307450,3e+05,299950,299900,299900,294900,295000,294000,299900,309900,309900,316950,314900,299900,298500,294400,293900,294400,294900,289900,284400,284900,307450,299950,289500,285000,266950,269350,267300,272500,267300,269100,269700,269900,279500,314900,319900,314700,312400,314900,309450,314500,307900,304900,294900,305000,3e+05,289900,3e+05,337638.5,337500,330950,339950,299900,294900,275900,296500,308699.5,297350,317450,324950,325950,324900,299900,286450,284900,287900,287900,299900,326450,339900,329000,319900,319850,322000,319900,324900,319900,319900,324000,319900,337950,339450,345000,347000,342400,329950,317000,3e+05,295000,299900,295000,299950,339200,345000,339900,344900,339000,342000,347450,344950,344900,339900
"Montrose","CO","Montrose","Montrose County",1069,290750,279900,259900,275000,275900,277450,275400,259900,257450,255500,256000,255000,249500,239900,249000,235000,252250,259900,305000,295000,279450,269900,259700,269900,289400,259900,265000,275000,314900,314950,352000,309900,324900,316700,318500,304500,329000,324000,309000,299990,316950,289950,299000,290000,304000,309000,304000,290000,287500,296850,298500,298500,295000,299000,294500,325000,327250,330500,339194,339888,296750,299000,349000,349900,349900,344750,344750,339950,339900,349900,345000,349450,348000,326250,339450,339900,379900,359900,362400,357450,374000,385000,389950,376500,376500,389000,388000,389000,388000,365000,374950,369990,378000,399000,404750,399000,399700,434950,415000,407499.5,427450,429900,429950,429900,449000,449450,445000,444450
"Princeton","WV","Bluefield","Mercer County",1070,,,,,,,,,,,,,,,,,,169900,169900,164250,157000,155000,154950,156000,179900,179900,182000,179900,204700,209500,199700,199500,199500,199500,199500,169900,199000,199700,209950,199900,202450,199900,199250,196250,179900,179900,181450,183000,175000,189000,185500,178500,189500,192250,195000,205000,199000,194950,205000,209200,199997,208500,208500,221000,229700,216450,198000,199900,205000,204950,210000,210000,210000,224900,224900,212000,199900,207000,209900,199950,194900,175000,168450,161450,163000,172450,187400,185400,187700,179900,179900,177400,179450,179450,179900,165000,179000,181900,192400,199450,188250,199450,192450,195000,199900,202450,202450,197444.5
"Collinsville","IL","St. Louis","Madison County",1071,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,179950,159900,152500,152200,159900,147450,149000,150000,147500,170000,149250,144900,155000,160000,144900,146200,149900,140000,149000,149900,149900,168950,187500,187200,194500,178950,172900
"Plainfield","IN","Indianapolis-Carmel-Anderson","Hendricks County",1072,189900,186900,189900,190000,195900,212995,189950,190000,187450,185000,183995,185990,182990,188990,188990,194447.5,194747.5,181990,179945,187995,185499.5,183990,179900,179900,183990,187900,187990,189900,187995,188947.5,188947.5,190000,190000,190000,192000,192497.5,187995,196197.5,192995,194950,191005,191447.5,189900,189947.5,193465,203990,199000,199500,199500,213995,219900,219995,219900,218995,218397.5,214900,214900,219900,223495,230995,231999,236995,242995,241995,249000,248000,244900,244995,239900,225000,227945,239900,225990,234947.5,233900,226990,219900,229500,229745,229745,229900,226445,229945,229945,229990,242500,220000,217495,231990,233445,233445,240525,242975,240000,242450,239999,246950,239900,241000,254449.5,250000,264950,246990,248500,262000,260999.5,254990,282695
"Sylvania","OH","Toledo","Lucas County",1073,235500,229950,219950,230000,239000,239450,239450,239900,239900,233700,239000,229900,239900,239000,239000,239900,239900,239000,229700,224900,219900,219900,209900,190500,199900,217450,219900,239900,224900,224900,219900,217450,214400,209900,229900,229450,238450,233000,239900,249900,239900,229900,224950,224900,221500,244900,229900,229900,249900,246900,249900,254950,259900,254900,254900,248750,243700,239250,239900,239900,239700,249900,239900,258900,272400,266950,264900,269450,255900,264900,266900,264900,256950,264900,264900,278900,277450,279900,279900,279900,284450,279900,272400,275950,276900,279900,284900,279000,287500,284900,279900,279900,279950,274950,274900,284900,289900,293965.5,294900,294431,283750,281450,294900,299250,289900,290000,291950,294900
"South Lyon","MI","Detroit-Warren-Dearborn","Oakland County",1074,275000,275000,299875,299900,292350,299900,299875,299900,296950,299900,289900,289900,289900,289900,286375,279900,267450,271000,287450,285000,295000,299900,295000,295000,3e+05,307450,301530,293445,305000,305000,315900,307990,310990,307495,309450,315000,318985,322500,323350,329900,337745,345000,346455.5,351015,350000,350000,359900,349990,349864,345300,345300,341940,359245,359592.5,368720,364999,369000,369900,369900,369000,369900,388575,399900,395912.5,394850,398650,399900,415000,405000,395000,398950,395000,415615,4e+05,399500,399950,405700,410000,410000,449900,436970,419925,420000,4e+05,4e+05,409900,416502,418676,420000,430000,427965,424990,404325,420000,424900,424945,429900,443560,443960,434900,431895,438297.5,440617.5,449945,444950,433000,432800,429210
"Fairhope","AL","Daphne-Fairhope-Foley","Baldwin County",1075,399000,384900,394900,379900,365000,370000,375000,369900,374900,375000,369950,364450,369500,349900,349900,349900,349900,339500,329900,329900,329900,332450,349500,345000,349900,339240,349900,339000,349900,349900,349500,335000,311450,349700,339925,339500,348250,349000,343725,351500,348900,365000,375000,365000,387450,375000,349449.5,339925,319450,321500,339500,360000,368750,365475,373500,370500,369200,362250,320725,348950,348950,349250,366950,349925,369000,354900,365000,365000,332950,349800,352200,362000,369610,385600,419000,399450,402450,407500,399900,409250,409900,419900,422000,408500,399000,389500,385870,385000,399900,399900,412450,399000,379900,379000,379000,379726.5,378917.5,374520,374520,389900,382995,383935,395000,399950,420000,415000,415000,400414.5
"Eustis","FL","Orlando-Kissimmee-Sanford","Lake County",1076,224950,231688.5,225000,225000,230000,219450,219000,211500,199900,199900,218982.5,199900,190137.5,185000,192637.5,215225,207112.5,220000,230000,227500,224900,224949.5,199900,199700,210000,200700,209025,215000,2e+05,224950,244382.5,230000,242400,240650,229950,199900,199450,225000,220000,219450,210000,227000,230000,239500,230000,218450,223755,205092,217990,239000,249900,239900,229900,222450,249889,239900,229900,230000,238499.5,238999,233000,249445,237990,250000,249900,228750,251495,259000,238245,259900,223490,230490,257450,246889.5,274495,274900,279900,274995,269900,262000,269900,284900,275000,274950,284900,285000,277499,295000,282499,279499,284500,299987,287500,312227.5,305349.5,305527,319900,297499.5,299998,299499,280699.5,289250,315000,312400,309650,309384.5,327500,349450
"Milford","OH","Cincinnati","Clermont County",1077,241950,244000,244000,232000,234900,225000,233950,239945,239990,239990,229900,229945,224950,224900,224900,224900,221450,219990,224945,224990,219990,229900,234990,239745,232990,229990,229900,229900,229945,229945,227500,233990,236990,237990,245995,239990,241990,245000,249900,244990,249900,239990,230000,236950,230250,244500,252185,267385,272085,263642.5,252985,250000,253985,267900,266900,253985,253985,272900,268385,267900,268385,268900,282900,272200,282900,275900,275900,270900,285950,287900,289000,286900,288450,279445,279990,289900,289900,289900,289900,284900,274900,287900,289900,289999,289900,286450,286450,294900,289900,292400,289900,287450,289900,289900,279745,272500,270000,269900,275000,299900,297445,289900,299900,304000,315000,299900,317000,312500
"Gahanna","OH","Columbus","Franklin County",1078,265400,271431.5,259900,249900,254900,259900,249900,249900,239900,239900,233286,239900,229900,234900,236950,236950,244900,243200,246200,240000,229900,231900,230000,218900,224900,234700,234700,234100,224900,233900,231900,239700,239850,239700,227400,239700,234900,229900,248499.5,249999,249900,284900,274900,287950,284900,284900,267950,272900,249900,268900,264900,274950,279450,275750,274700,279900,276400,252499.5,278800,279900,264500,285000,266900,254949.5,249950,267400,279900,264900,262400,264950,282450,266450,279950,267000,286350,283500,269900,289900,293950,297900,297500,289900,305450,314900,326250,342000,349950,3e+05,305450,294900,3e+05,294800,294400,282350,284900,289900,285000,299000,310950,295000,312400,319950,301350,323700,299900,319000,309900,316000
"Belvidere","IL","Rockford","Boone County",1079,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,187450,177450,177450,177450,2e+05,2e+05,197250,204997.5,2e+05,219900,219450,219950,219950,220000,209900,189000,189000,189000,182500,188700,188700,185000,187500,217000,209000,184900,186400,179900,199950,195000,205000,218900,218900,231000,233950,222700,209900,225000,192000,186000,192450,198700,199900,199900,212000,205000,194900,194700,194250,2e+05,191477,189550,199000,215500,219900,225000,250000,250000,244900,224900,220700,221500,224950
"Bangor","ME","Bangor","Penobscot County",1080,174900,179900,172900,176450,174900,174900,169900,173950,173700,174900,198000,229850,214900,207000,204900,199900,199450,219000,219000,219000,219000,209250,219000,199250,219000,224450,201250,229000,199000,208750,201250,199000,203500,219000,219000,204450,169700,169500,169450,169900,174500,166500,165000,166500,174250,174000,167450,159700,154900,149000,146250,150900,168000,173743.5,175000,174900,172500,175750,179000,176250,175000,176000,169900,168950,168500,159900,159450,159000,159000,159900,138110.5,136061,152500,164050,168900,161100,167750,166000,162500,175000,169700,169900,157500,163500,179900,199000,204475,201975,184000,179900,172450,169999,172499.5,169949.5,169900,175000,174900,203000,215000,196950,189450,179000,184700,177475,184500,179900,175000,148500
"Irmo","SC","Columbia","Richland County",1081,237250,237250,240000,239698,239900,241893,244393,237400,232000,239248,239900,239000,233000,232500,230000,230000,230000,230000,229375,229825,233400,234900,228610,225000,219900,219400,227270,228900,221950,220000,217250,214900,218000,221200,228700,225000,219000,222500,227200,221990,224995,231700,234995,236990,234990,232990,234400,234990,234995,234995,238492,235787,234900,234900,234900,229200,229200,228945,234990,235000,235400,235000,239900,239450,237300,234900,249950,258824.5,249950,250000,244002,241495,234990,234531,244900,248000,246445,239900,239900,240452.5,251000,264500,249900,248350,241605,254900,254085.5,259875,255900,246395,254900,254934,254917,254900,254900,255000,265000,264900,269900,264900,278143.5,275000,273703.5,288150,289900,279950,283150,286400
"Dover","DE","Dover","Kent County",1082,220000,219450,219450,215000,215000,212450,218500,219900,219900,219150,222400,214900,210000,204000,210000,199900,201400,201400,195450,185000,193700,197200,191400,191400,193900,189900,182900,174900,190900,190900,199700,199950,197250,2e+05,209900,209900,189950,209900,212400,209900,214900,224950,215900,221450,213400,198900,198900,198900,198900,198900,198900,198900,198900,198900,198900,198900,198900,191959.5,189900,190000,192000,199900,199900,210000,221450,208450,209900,209400,210000,215500,207000,209750,207250,220900,221850,219250,224900,208445,207000,219550,224900,219950,210000,215000,214990,214945,215000,225490,222990,229400,239900,235320,229900,229900,229900,229950,233495,240000,232000,230495,238450,240995,241990,244900,243990,244900,244950,230000
"North Ridgeville","OH","Cleveland-Elyria","Lorain County",1083,179200,181500,185700,195900,191700,192500,194200,194750,198990,199900,199900,197900,199900,199832.5,199832.5,190000,199900,189945,194495,199450,181990,188503,198990,198995,193990,195990,192990,192490,190782.5,189990,189990,196945,189990,199450,199000,199990,205990,206490,209900,207495,207990,207000,208000,209400,204900,205990,198990,196990,208445,214990,224900,224900,224900,220000,221990,226990,227490,229900,229500,225990,224600,262565,238500,218490,216000,215000,217495,214950,219999,216000,219945,218445,218990,217900,226765,229000,235990,233950,237000,241445,254990,255990,254990,255990,262942.5,255782.5,254500,246990,249245,249990,249999,255990,259945,264985,257400,261245,267950,264995,266492.5,259900,259900,259990,269944.5,273945,275000,274950,275000,271990
"Saint Charles","IL","Chicago-Naperville-Elgin","Kane County",1084,475000,460000,476000,465000,469000,439900,427000,425000,399400,387250,372400,379500,377200,392500,398750,393950,365500,364900,387450,370000,354900,375000,359900,354950,349750,324900,324900,317400,338000,364900,392450,399000,399950,397450,375000,380000,335000,384750,350000,334866.5,337450,334733,350000,356391,350000,362782,359950,361391,359341,373000,399800,404900,399800,433000,427450,429450,399500,422400,409000,399000,399000,419000,429450,450000,459500,469000,449900,469450,474244,455000,444450,437900,438450,439900,439900,437900,449000,444500,449900,449950,447900,447900,469500,469900,448400,453500,439722,449900,429900,424900,434900,448900,447900,448900,424900,424900,439800,439800,443895,459000,459900,459450,449990,459900,459900,459000,459000,434000
"Westlake","OH","Cleveland-Elyria","Cuyahoga County",1085,,,,,475000,449000,460000,434900,444900,405000,405000,4e+05,421200,394950,378000,360700,357150,350500,350000,355400,352700,359900,349900,371950,359900,389749.5,379999,379900,360900,379000,377450,363900,360450,369000,369145,364950,365900,364950,399900,388950,411945,414900,408700,409950,421950,421950,414950,424950,457000,439000,419900,426950,424950,449450,444000,450000,425000,429900,399900,4e+05,429900,4e+05,412450,424900,464900,457400,424900,422000,439000,415000,439000,434000,427000,439000,435000,475000,435000,448000,469500,469500,450000,439900,429000,429999,428950,429000,424250,429000,419500,409000,395000,399900,412400,424900,406450,406450,411850,436500,433950,441500,477000,486388.5,479900,489900,477450,465000,465000,469500
"Camas","WA","Portland-Vancouver-Hillsboro","Clark County",1086,409900,4e+05,398900,389450,389900,404950,399350,397400,399500,392450,364900,349950,360000,368700,369900,343700,374900,359900,349900,339900,386700,373600,388750,398000,399000,399900,397500,422000,431422.5,450000,449000,436150,419600,409900,388850,389900,387500,377450,339000,371450,393250,413250,419900,445000,478420,467450,469900,469900,479900,459900,444000,437950,450000,474400,488000,491350,485000,485000,450000,434887.5,450000,489900,489900,519900,519900,524900,525000,526950,562950,550000,546850,552500,557450,552500,531450,515000,517450,5e+05,498435,499975,514450,520000,529000,539900,542400,550000,575000,549900,576450,595900,575000,575000,584000,568450,579000,567449.5,599000,550000,591400,575000,618450,649900,639000,639250,6e+05,6e+05,595000,645000
"Matthews","NC","Charlotte-Concord-Gastonia","Mecklenburg County",1087,252116.5,254333,259900,259900,259900,259950,249900,247400,237250,243450,240000,232500,237500,232500,239900,259900,259900,259000,259900,237500,229700,237900,229500,233900,231250,240000,236700,240000,249900,249900,249900,249900,249950,249950,250000,254000,259000,267138.5,264777,275000,271245,269900,275990,282000,275000,277490,270000,273945,274990,277495,286995,284900,279490,289490,282450,289490,289990,290900,290900,281995,304625,300990,295995,319000,332500,300450,289900,290945,289000,289500,289900,289900,282950,317500,304950,315000,314900,314950,319450,314450,321500,325000,339000,345500,329000,309900,349450,309950,320000,324900,324900,349900,334500,329900,325000,349900,399500,434900,419000,423900,397000,387900,399900,378000,352500,339990,349000,370000
"Prior Lake","MN","Minneapolis-St. Paul-Bloomington","Scott County",1088,450000,436963.5,419900,392195,392195,391950,374900,384900,354900,339900,314900,299800,297350,309900,295000,316750,319900,325000,299900,276500,280245,319995,339900,349990,349990,349990,341900,349950,357000,350450,355990,353900,348900,357445,376322.5,375000,375900,385900,387597.5,399000,398900,399000,409900,402380,397000,392445,386990,388945,385990,380400,389900,395900,395445,391490,380900,409990,397502.5,399949.5,399999.5,402495,405000,396900,396900,399900,416900,410000,399000,415000,421900,420445,414990,414990,414990,421257.5,434945,450000,467500,465000,437450,426445,451577.5,440500,433900,429900,433900,431900,434945,435900,439850,443945,474900,468100,440990,451145,461189,465167,472450,440000,469000,5e+05,464170,449995,474900,474900,499000,479950,452990,477450
"Chaska","MN","Minneapolis-St. Paul-Bloomington","Carver County",1089,,,,,,,,,,,,,,,,349900,324900,362900,364900,349900,324900,328900,328950,337400,331950,326900,327900,317400,359900,360900,358900,360900,360400,367900,378900,377388,377427.5,373007.5,378400,371900,361917.5,375900,375900,381400,384500,375445,378900,380950,382000,400900,399995,389000,397990,399492.5,404995,404900,398990,390445,396900,389900,386250,387945,390900,391445,409900,398995,395990,387945,395955,392495,390995,397000,4e+05,404990,406995,397900,400400,400900,406950,406950,407945,404945,412000,408000,405995,413400,410495,409900,411494.5,432200,449460,457337.5,433899,430990,432990,429490,448000,459990,459990,459945,449945,455000,444990,437920,444890,434990,438990,451990
"Richmond West","FL","Miami-Fort Lauderdale-West Palm Beach","Miami-Dade County",1090,244450,244450,229500,245000,229900,212450,204000,2e+05,2e+05,204000,204000,204450,204000,194900,209800,2e+05,202450,2e+05,2e+05,216550,208000,213300,219000,219000,214950,215500,210000,209900,217500,219950,209900,225500,236250,214900,220000,199900,202500,220000,230000,239900,249450,235000,249900,248900,244950,249900,251300,249900,249958.5,249900,249900,265000,266395,274950,269900,287450,285000,285000,285000,295000,295000,316750,316750,337445,3e+05,298000,305900,314900,315000,316500,314999,314900,307450,299950,299950,332000,334000,336950,339567,330000,335000,350000,349998,349900,342500,349900,355000,350000,355000,351500,382496.5,385000,389000,385000,385000,394500,384950,399994.5,399000,4e+05,4e+05,395000,399900,399000,390000,395500,399000,399000
"Winter Park","FL","Orlando-Kissimmee-Sanford","Orange County",1091,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,695000,749000,749900,773750,779000,761250,764500,795000,727000,683400.5,724500,682500,696290.5,675000,650000,649000,655000,649900,649900,675000,626659,675000,6e+05,549450
"Bethel Park","PA","Pittsburgh","Allegheny County",1092,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,267400,259900,274900,269950,270000,279900,279700,284900,284900,284900,279000,281950,287399.5,282447.5,274950,274900,276500,275000,269900,262400,259900,267500,267500
"Culpeper","VA","Washington-Arlington-Alexandria","Culpeper County",1093,262450,266372.5,250872.5,251745,259000,259000,240900,230000,240445,239450,229495,219900,215000,214900,219900,217450,229900,231495,235000,245000,252450,259947.5,250800,240000,240000,243000,252400,239950,255000,243450,239450,239450,254900,264900,270000,270000,279945,267000,269445,264900,267989,275990,275990,274490,269950,266990,265990,268990,275000,285000,296362,299425,294990,295000,297495,299990,299900,299900,299900,299900,309900,317403.5,314900,314900,319000,314900,324990,309900,316950,316950,322000,314900,314900,328900,329990,324995,329900,329900,325900,328950,328900,330000,325900,327400,328900,329450,331990,339945,341245,334500,339900,339500,329900,329250,334273,327945,326990,330000,328990,334900,334900,327745,331990,334900,339888,339900,340000,347990
"Neptune","NJ","New York-Newark-Jersey City","Monmouth County",1094,339900,339000,339400,339000,339000,327000,315000,319900,329000,333450,349900,324950,349900,349900,387000,362450,338000,339950,333450,338900,334400,325000,308450,317000,299450,299900,299900,299900,299900,329000,329000,309000,314900,299900,315000,325999,306450,275000,282450,314900,322000,317450,329450,329900,359900,389900,389900,339500,376950,374900,399900,362450,399900,384900,389900,389900,389900,376950,373900,379000,354950,359000,359900,359900,364500,364500,354750,349500,364900,349450,339450,312250,329450,310000,311950,324900,339900,371900,349900,319900,311500,318999.5,299900,299000,299000,299203.5,327450,329900,329000,328450,314900,319500,324900,319950,312000,324900,338000,331400,349000,342000,360000,389900,369000,359000,349000,369900,372500,377450
"University Place","WA","Seattle-Tacoma-Bellevue","Pierce County",1095,359950,380000,377000,375000,365000,364500,365000,365000,350000,349500,322250,304950,329972.5,334497.5,349950,318225,329950,327000,317500,299950,299900,285000,294000,315500,325000,329950,329950,335000,345000,349000,347000,325000,334950,332450,334950,324950,319000,320000,325000,329950,329950,349000,382450,339250,339500,356500,343750,358500,370000,344250,319950,330000,344500,339000,339950,344000,371250,375000,359000,354475,355500,367500,372250,384900,385000,404000,389725,379999,407500,387200,359500,380000,369950,377250,379950,402450,399500,430750,405000,415000,415000,449000,444995,443995,439497.5,445995,449000,449995,439900,439950,442472.5,442472.5,434995,439995,439995,449950,491250,459747.5,505000,499995,524950,510000,492000,476388.5,485000,499900,514950,515000
"La Porte","TX","Houston-The Woodlands-Sugar Land","Harris County",1096,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,169900,172450,193900,189900,200089,200278,199900,183700,189900,213450,208278,221218,214378,214900,232288,230645,234145,236195,249000,244500,229990,233390,218888,233000,233195,233390,242990,229700,248990,245990,241990,233390,244990,229750,219000,214999,194500,195950,196900,197450,204450,199945,202000,204900,218500,222500,220000,222500,220240,217200,213450,212450,236000,245000,233000,230000,230000,220000,199900,222500,215484.5,219852,230000,230000,230000,225000,225000,219900
